Time	FuelConsumptionCar	FuelConsumptionBus	FuelConsumptionTruck	CarbonDioxideCar	CarbonDioxideBus	CarbonDioxideTruck	NitrogenOxidesCar	NitrogenOxidesBus	NitrogenOxidesTruck	
05:05:00	2.5737431E9	0.0	1357418.5	1.97224704E8	0.0	103779.875	142518.27	0.0	75.16441	
05:10:00	2.35135898E9	0.0	1263583.6	1.80141584E8	0.0	96605.81	130415.78	0.0	69.61741	
05:15:00	2.05406336E9	0.0	1147153.8	1.57323792E8	0.0	87704.3	114190.055	0.0	62.76443	
05:20:00	1.70110771E9	0.0	974820.5	1.302484E8	0.0	74528.766	94752.195	0.0	53.175888	
05:25:00	1.31020992E9	0.0	727456.6	1.00285976E8	0.0	55616.85	73100.5	0.0	39.40248	
05:30:00	8.9688653E8	0.0	439273.0	6.8596104E7	0.0	33584.117	50098.926	0.0	23.619062	
05:35:00	5.5489754E8	0.0	221132.7	4.2404692E7	0.0	16906.445	31223.748	0.0	11.930069	
05:40:00	3.283088E8	0.0	106655.375	2.5078092E7	0.0	8154.2246	18686.148	0.0	5.8543534	
05:45:00	1.79302352E8	0.0	34237.953	1.3696255E7	0.0	2617.626	10317.473	0.0	1.8759973	
05:50:00	8.7493304E7	0.0	4626.4883	6688192.0	0.0	353.7132	5141.574	0.0	0.26496762	
05:55:00	3.4846548E7	0.0	0.0	2664138.0	0.0	0.0	2107.4243	0.0	0.0	
06:00:00	1.0743278E7	0.0	0.0	821372.25	0.0	0.0	673.92615	0.0	0.0	
