			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
Greenville Ave Northbound	3:10:00	Car	7464	100	35565.35	4.76	18763.9	2.51	10513.08	1.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7464	100	35572.45	4.77	18766.53	2.51	10515.96	1.41			Truck	3	N/A	7.1	2.37	2.63	0.88	2.88	0.96
Greenville Ave Southbound	3:10:00	Car	3868	100	10412.71	2.69	2976.73	0.77	4708.74	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3868	100	10418.31	2.69	2979.16	0.77	4710.77	1.22			Truck	4	N/A	5.6	1.4	2.43	0.61	2.02	0.51
IH 635 Eastbound	3:10:00	Car	4817	100	33311.36	6.92	17336.49	3.6	18164.07	3.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4817	100	33317.56	6.92	17337.41	3.6	18170.12	3.77			Truck	1	N/A	6.2	6.2	0.92	0.92	6.05	6.05
IH 635 Westbound	3:10:00	Car	3794	100	13949.2	3.68	831.63	0.22	14991.47	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3794	100	13949.2	3.68	831.63	0.22	14991.47	3.95			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:10:00	Car	1595	100	4480.2	2.81	288.01	0.18	4828.85	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1595	100	4480.2	2.81	288.01	0.18	4828.85	3.03			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:10:00	Car	1828	100	5016.7	2.74	337.43	0.18	5335.7	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1828	100	5016.7	2.74	337.43	0.18	5335.7	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:10:00	Car	19889	100	58667.01	2.95	33738.03	1.7	16750.94	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19889	100	58682.3	2.95	33746.15	1.7	16755.59	0.84			Truck	8	N/A	15.3	1.91	8.12	1.01	4.65	0.58
US 75 Frontage Rd Southbound	3:10:00	Car	16351	100	26250.9	1.61	9095.92	0.56	11225.82	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16351	100	26284.8	1.61	9104.17	0.56	11243.51	0.69			Truck	15	N/A	33.9	2.26	8.25	0.55	17.69	1.18
US 75 HOV Northbound	3:10:00	Car	430	100	3004.6	6.99	81.58	0.19	3053.88	7.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	430	100	3004.6	6.99	81.58	0.19	3053.88	7.1			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	150	100	955.8	6.37	32.52	0.22	966.7	6.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	955.8	6.37	32.52	0.22	966.7	6.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	12537	100	154694.33	12.34	108521.77	8.66	50818.43	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12537	100	154734.12	12.34	108547.33	8.66	50833.91	4.05			Truck	3	N/A	39.8	13.27	25.56	8.52	15.48	5.16
US 75 Southbound	3:10:00	Car	10532	100	81260.19	7.72	25478.33	2.42	61969.65	5.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10532	100	81317.19	7.72	25495.43	2.42	62013.78	5.89			Truck	7	N/A	57	8.14	17.1	2.44	44.13	6.3
Entire System	3:15:00	Car	104238	98.22	1052448.9	10.1	465341.47	4.46	431617.53	4.14			Bus	0	0	0	0	0	0	0	0			Rail	1887	1.78	16563.59	8.78	939.58	0.5	16351.44	8.67			Park and Ride	0	0	0	0	0	0	0	0			Total	106125	100	1069777.25	10.08	466597.22	4.4	448268.06	4.22			Truck	29	N/A	764.7	26.37	316.15	10.9	298.91	10.31
Greenville Ave Northbound	3:15:00	Car	7669	100	37610.57	4.9	20742.46	2.7	10519.83	1.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7669	100	37616.37	4.9	20744.58	2.7	10522.18	1.37			Truck	2	N/A	5.8	2.9	2.13	1.06	2.35	1.18
Greenville Ave Southbound	3:15:00	Car	3882	100	10142.1	2.61	2796.14	0.72	4661.49	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3882	100	10146.4	2.61	2798.08	0.72	4662.87	1.2			Truck	4	N/A	4.3	1.08	1.94	0.48	1.38	0.34
IH 635 Eastbound	3:15:00	Car	4781	100	32960.86	6.89	16619.78	3.48	18584.18	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4781	100	32972.05	6.9	16625.48	3.48	18590.47	3.89			Truck	1	N/A	11.2	11.2	5.69	5.69	6.3	6.3
IH 635 Westbound	3:15:00	Car	3810	100	14356.7	3.77	846.6	0.22	15433.87	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3810	100	14356.7	3.77	846.6	0.22	15433.87	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1691	100	4967.6	2.94	320.03	0.19	5344.69	3.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1691	100	4967.6	2.94	320.03	0.19	5344.69	3.16			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1864	100	5093.51	2.73	348.34	0.19	5406.2	2.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1864	100	5093.51	2.73	348.34	0.19	5406.2	2.9			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19732	100	56669.27	2.87	32248.59	1.63	16388.66	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19732	100	56686.06	2.87	32256.75	1.63	16394.13	0.83			Truck	8	N/A	16.8	2.1	8.17	1.02	5.47	0.68
US 75 Frontage Rd Southbound	3:15:00	Car	16402	100	27460	1.67	9783.89	0.6	11582.63	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16402	100	27497.6	1.68	9794.62	0.6	11601.2	0.71			Truck	14	N/A	37.6	2.69	10.73	0.77	18.57	1.33
US 75 HOV Northbound	3:15:00	Car	450	100	2991	6.65	80.87	0.18	3056.89	6.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	450	100	2991	6.65	80.87	0.18	3056.89	6.79			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	908	6.88	29.13	0.22	918.71	6.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	908	6.88	29.13	0.22	918.71	6.96			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12539	100	156989.66	12.52	110233.45	8.79	51356.8	4.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12539	100	157024.44	12.52	110253.82	8.79	51372.5	4.1			Truck	3	N/A	34.8	11.6	20.36	6.79	15.7	5.23
US 75 Southbound	3:15:00	Car	10255	100	81611.89	7.96	26388.31	2.57	61252.15	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10255	100	81665.69	7.96	26405.38	2.57	61292.78	5.98			Truck	8	N/A	53.8	6.72	17.06	2.13	40.63	5.08
Entire System	3:20:00	Car	106324	98.22	1082008.5	10.18	482875.53	4.54	438449.06	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1922	1.78	16393.2	8.53	971.17	0.51	16145.19	8.4			Park and Ride	0	0	0	0	0	0	0	0			Total	108246	100	1099199.75	10.15	484183.28	4.47	454898.28	4.2			Truck	23	N/A	797.6	34.68	336.58	14.63	304.04	13.22
Greenville Ave Northbound	3:20:00	Car	7887	100	38846.4	4.93	22461.99	2.85	10164.85	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7887	100	38847.3	4.93	22462.62	2.85	10164.99	1.29			Truck	1	N/A	0.9	0.9	0.63	0.63	0.14	0.14
Greenville Ave Southbound	3:20:00	Car	3950	100	10156.9	2.57	2675.57	0.68	4753.65	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3950	100	10164.7	2.57	2677.68	0.68	4757.04	1.2			Truck	5	N/A	7.8	1.56	2.1	0.42	3.39	0.68
IH 635 Eastbound	3:20:00	Car	4886	100	31997.35	6.55	15572.07	3.19	18690.39	3.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4886	100	32010.35	6.55	15579.36	3.19	18696.91	3.83			Truck	1	N/A	13	13	7.3	7.3	6.51	6.51
IH 635 Westbound	3:20:00	Car	3826	100	14439.6	3.77	863.11	0.23	15506.89	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3826	100	14439.6	3.77	863.11	0.23	15506.89	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1760	100	5371.6	3.05	345.98	0.2	5775	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1760	100	5371.6	3.05	345.98	0.2	5775	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1894	100	4993.41	2.64	342.7	0.18	5302.96	2.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1894	100	4993.41	2.64	342.7	0.18	5302.96	2.8			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19812	100	56497.7	2.85	32127.6	1.62	16336.66	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19812	100	56519.59	2.85	32139.75	1.62	16343.15	0.82			Truck	8	N/A	21.9	2.74	12.15	1.52	6.49	0.81
US 75 Frontage Rd Southbound	3:20:00	Car	16371	100	29294.09	1.79	11057.51	0.68	11928.43	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16371	100	29338.99	1.79	11072.94	0.68	11948.77	0.73			Truck	16	N/A	44.9	2.81	15.43	0.96	20.34	1.27
US 75 HOV Northbound	3:20:00	Car	472	100	2925.8	6.2	76.49	0.16	2983.99	6.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	472	100	2925.8	6.2	76.49	0.16	2983.99	6.32			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	124	100	896.6	7.23	29.83	0.24	911.56	7.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	124	100	896.6	7.23	29.83	0.24	911.56	7.35			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12816	100	158467.14	12.36	111870.7	8.73	51189.35	3.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12816	100	158495.14	12.37	111885.68	8.73	51203.58	4			Truck	3	N/A	28	9.33	14.98	4.99	14.23	4.74
US 75 Southbound	3:20:00	Car	10124	100	81540.88	8.05	26739.25	2.64	60694.91	6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10124	100	81590.57	8.06	26756.13	2.64	60731.12	6			Truck	7	N/A	49.7	7.1	16.88	2.41	36.23	5.18
Entire System	3:25:00	Car	108174	98.25	1111118.5	10.27	500000.56	4.62	445714.56	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1926	1.75	15997.19	8.31	959.25	0.5	15748.59	8.18			Park and Ride	0	0	0	0	0	0	0	0			Total	110100	100	1127921.12	10.24	501286.88	4.55	461778.5	4.19			Truck	27	N/A	805	29.81	327.03	12.11	315.35	11.68
Greenville Ave Northbound	3:25:00	Car	7963	100	38600.42	4.85	22709.03	2.85	9875.9	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7963	100	38601.52	4.85	22709.65	2.85	9876.19	1.24			Truck	2	N/A	1.1	0.55	0.63	0.31	0.29	0.15
Greenville Ave Southbound	3:25:00	Car	4133	100	10632.6	2.57	2787.19	0.67	4994.71	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4133	100	10647.4	2.58	2791.26	0.68	5001.55	1.21			Truck	4	N/A	14.8	3.7	4.06	1.02	6.84	1.71
IH 635 Eastbound	3:25:00	Car	4884	100	30712.37	6.29	14099.6	2.89	18900.53	3.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4884	100	30725.37	6.29	14106.9	2.89	18907.04	3.87			Truck	1	N/A	13	13	7.3	7.3	6.51	6.51
IH 635 Westbound	3:25:00	Car	3764	100	14348.2	3.81	853.26	0.23	15411.74	4.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3764	100	14348.2	3.81	853.26	0.23	15411.74	4.09			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1840	100	5727.1	3.11	373.88	0.2	6150.9	3.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1840	100	5727.1	3.11	373.88	0.2	6150.9	3.34			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1919	100	4910.91	2.56	332.86	0.17	5220.85	2.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1919	100	4910.91	2.56	332.86	0.17	5220.85	2.72			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20241	100	58105.52	2.87	33639.6	1.66	16358.72	0.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20241	100	58127.51	2.87	33651.46	1.66	16365.47	0.81			Truck	10	N/A	22	2.2	11.86	1.19	6.75	0.67
US 75 Frontage Rd Southbound	3:25:00	Car	16585	100	31218.88	1.88	12611.59	0.76	12184.82	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16585	100	31269.38	1.89	12630.75	0.76	12206.46	0.74			Truck	14	N/A	50.5	3.61	19.16	1.37	21.65	1.55
US 75 HOV Northbound	3:25:00	Car	498	100	3029	6.08	78.73	0.16	3084.77	6.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	498	100	3029	6.08	78.73	0.16	3084.77	6.19			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	134	100	915.8	6.83	30.47	0.23	924.3	6.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	134	100	915.8	6.83	30.47	0.23	924.3	6.9			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12904	100	159483.5	12.36	112936.55	8.75	51100.49	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12904	100	159504.09	12.36	112947.11	8.75	51111.49	3.96			Truck	2	N/A	20.6	10.3	10.56	5.28	11	5.5
US 75 Southbound	3:25:00	Car	10044	100	81282.7	8.09	26681.42	2.66	60366.82	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10044	100	81333.3	8.1	26696.51	2.66	60406.15	6.01			Truck	5	N/A	50.6	10.12	15.09	3.02	39.33	7.87
Entire System	3:30:00	Car	109788	98.3	1141417	10.4	516785.75	4.71	453672.97	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1903	1.7	15715.19	8.26	912.45	0.48	15500.8	8.15			Park and Ride	0	0	0	0	0	0	0	0			Total	111691	100	1157908.5	10.37	518017.84	4.64	469476.62	4.2			Truck	30	N/A	776	25.87	319.61	10.65	302.77	10.09
Greenville Ave Northbound	3:30:00	Car	8157	100	37213.3	4.56	21907.71	2.69	9507.41	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8157	100	37214.4	4.56	21908.34	2.69	9507.7	1.17			Truck	2	N/A	1.1	0.55	0.63	0.31	0.29	0.15
Greenville Ave Southbound	3:30:00	Car	4161	100	11124.9	2.67	3007.18	0.72	5158.85	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4161	100	11144.1	2.68	3013.79	0.72	5166.78	1.24			Truck	5	N/A	19.2	3.84	6.6	1.32	7.93	1.59
IH 635 Eastbound	3:30:00	Car	4792	100	28655.8	5.98	12182.05	2.54	18779.62	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4792	100	28668.8	5.98	12189.35	2.54	18786.14	3.92			Truck	1	N/A	13	13	7.3	7.3	6.51	6.51
IH 635 Westbound	3:30:00	Car	3724	100	14243.7	3.82	851.48	0.23	15301.54	4.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3724	100	14243.7	3.82	851.48	0.23	15301.54	4.11			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1969	100	6084.11	3.09	400.11	0.2	6530.4	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1969	100	6084.11	3.09	400.11	0.2	6530.4	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1940	100	4744.21	2.45	323.5	0.17	5039.38	2.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1940	100	4744.21	2.45	323.5	0.17	5039.38	2.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20825	100	61769.85	2.97	36927.86	1.77	16591.07	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20825	100	61793.65	2.97	36939.18	1.77	16599.51	0.8			Truck	10	N/A	23.8	2.38	11.32	1.13	8.44	0.84
US 75 Frontage Rd Southbound	3:30:00	Car	16955	100	32786.9	1.93	13641.2	0.8	12528.7	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16955	100	32846.2	1.94	13665.65	0.81	12552.53	0.74			Truck	14	N/A	59.3	4.24	24.45	1.75	23.84	1.7
US 75 HOV Northbound	3:30:00	Car	520	100	3148.2	6.05	82.34	0.16	3206.23	6.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	520	100	3148.2	6.05	82.34	0.16	3206.23	6.17			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	983.8	7.03	31.16	0.22	991.9	7.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	983.8	7.03	31.16	0.22	991.9	7.08			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13038	100	158537.08	12.16	111770.16	8.57	51437.69	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13038	100	158555.17	12.16	111780.04	8.57	51446.72	3.95			Truck	1	N/A	18.1	18.1	9.87	9.87	9.04	9.04
US 75 Southbound	3:30:00	Car	9893	100	81377.58	8.23	27021.89	2.73	59947.18	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9893	100	81432.78	8.23	27038.54	2.73	59989.63	6.06			Truck	5	N/A	55.2	11.04	16.64	3.33	42.45	8.49
Entire System	3:35:00	Car	111422	98.34	1166585.4	10.47	531699.81	4.77	459854.19	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1876	1.66	15270.49	8.14	899.24	0.48	15057.66	8.03			Park and Ride	0	0	0	0	0	0	0	0			Total	113298	100	1182589	10.44	532899.25	4.7	475199.03	4.19			Truck	28	N/A	732.6	26.16	300.17	10.72	287.37	10.26
Greenville Ave Northbound	3:35:00	Car	8367	100	35110.09	4.2	20223.49	2.42	9268.15	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8367	100	35114.89	4.2	20225.2	2.42	9270.22	1.11			Truck	2	N/A	4.8	2.4	1.7	0.85	2.07	1.03
Greenville Ave Southbound	3:35:00	Car	4161	100	11464.71	2.76	3126.15	0.75	5291.45	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4161	100	11483.41	2.76	3132.26	0.75	5299.38	1.27			Truck	5	N/A	18.7	3.74	6.1	1.22	7.93	1.59
IH 635 Eastbound	3:35:00	Car	4717	100	26282.85	5.57	10443.51	2.21	18075.47	3.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4717	100	26294.65	5.57	10451.07	2.22	18080.27	3.83			Truck	1	N/A	11.8	11.8	7.55	7.55	4.8	4.8
IH 635 Westbound	3:35:00	Car	3760	100	14038.71	3.73	833.39	0.22	15104.14	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3760	100	14038.71	3.73	833.39	0.22	15104.14	4.02			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2038	100	6225.11	3.05	408.61	0.2	6686.07	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2038	100	6225.11	3.05	408.61	0.2	6686.07	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1929	100	4539.91	2.35	307.7	0.16	4834.37	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1929	100	4539.91	2.35	307.7	0.16	4834.37	2.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21253	100	66678.62	3.14	41086.09	1.93	17084.22	0.8			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21253	100	66702.62	3.14	41097.12	1.93	17093.02	0.8			Truck	10	N/A	24	2.4	11.03	1.1	8.8	0.88
US 75 Frontage Rd Southbound	3:35:00	Car	17245	100	32624.91	1.89	13420.18	0.78	12552.68	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17245	100	32683.61	1.9	13447.45	0.78	12574.08	0.73			Truck	15	N/A	58.7	3.91	27.26	1.82	21.4	1.43
US 75 HOV Northbound	3:35:00	Car	542	100	3282.6	6.06	82.65	0.15	3340.9	6.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	542	100	3282.6	6.06	82.65	0.15	3340.9	6.16			Truck	0	N/A	0	0	0	0	0	0
