			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
IH 635 Westbound	1:50:00	Car	3024	100	9492.72	3.14	586.42	0.19	10176.42	3.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3024	100	9492.72	3.14	586.42	0.19	10176.42	3.37			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:50:00	Car	993	100	2858.1	2.88	164.28	0.17	3099.97	3.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	993	100	2858.1	2.88	164.28	0.17	3099.97	3.12			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:50:00	Car	1318	100	4138.6	3.14	262.57	0.2	4409.88	3.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1318	100	4138.6	3.14	262.57	0.2	4409.88	3.35			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:50:00	Car	13687	100	27477.3	2.01	12289.97	0.9	10169.35	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13687	100	27520.1	2.01	12313.88	0.9	10182.02	0.74			Truck	10	N/A	42.8	4.28	23.91	2.39	12.67	1.27
US 75 Frontage Rd Southbound	1:50:00	Car	10405	100	14899.09	1.43	3505.22	0.34	7514.35	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10405	100	14932.59	1.44	3513.16	0.34	7531.36	0.72			Truck	18	N/A	33.5	1.86	7.94	0.44	17.02	0.95
US 75 HOV Northbound	1:50:00	Car	434	100	2373	5.47	53.43	0.12	2405.78	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	434	100	2373	5.47	53.43	0.12	2405.78	5.54			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:50:00	Car	84	100	656	7.81	21.34	0.25	662.87	7.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	84	100	656	7.81	21.34	0.25	662.87	7.89			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:50:00	Car	9176	100	63364.86	6.91	14486.05	1.58	54346.18	5.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9176	100	63390.45	6.91	14491.54	1.58	54368.28	5.93			Truck	4	N/A	25.6	6.4	5.49	1.37	22.1	5.52
US 75 Southbound	1:50:00	Car	5968	100	38213.92	6.4	5800.73	0.97	36144.25	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5968	100	38233.52	6.41	5802.99	0.97	36163.67	6.06			Truck	3	N/A	19.6	6.53	2.26	0.75	19.42	6.47
Entire System	1:55:00	Car	67077	98.35	565674.19	8.43	159375.8	2.38	309780.78	4.62			Bus	0	0	0	0	0	0	0	0			Rail	1128	1.65	9555	8.47	711.72	0.63	9276.63	8.22			Park and Ride	0	0	0	0	0	0	0	0			Total	68205	100	575882.31	8.44	160268.81	2.35	319369.34	4.68			Truck	27	N/A	653.6	24.21	181.3	6.71	311.95	11.55
Greenville Ave Northbound	1:55:00	Car	5323	100	15004.22	2.82	3707.36	0.7	7072.38	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5323	100	15035.82	2.82	3717.49	0.7	7086.35	1.33			Truck	11	N/A	31.6	2.87	10.14	0.92	13.97	1.27
Greenville Ave Southbound	1:55:00	Car	3229	100	7088.1	2.2	1461.32	0.45	3534.31	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3229	100	7114.2	2.2	1469.44	0.46	3545.59	1.1			Truck	9	N/A	26.1	2.9	8.12	0.9	11.29	1.25
IH 635 Eastbound	1:55:00	Car	5039	100	45263.8	8.98	28968.35	5.75	18486.31	3.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5039	100	45263.8	8.98	28968.35	5.75	18486.31	3.67			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:55:00	Car	3018	100	9590.51	3.18	592.54	0.2	10270.29	3.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3018	100	9590.51	3.18	592.54	0.2	10270.29	3.4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:55:00	Car	985	100	2989.9	3.04	170.55	0.17	3245.17	3.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	985	100	2989.9	3.04	170.55	0.17	3245.17	3.29			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:55:00	Car	1333	100	4092.4	3.07	266.83	0.2	4364.23	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1333	100	4092.4	3.07	266.83	0.2	4364.23	3.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:55:00	Car	13847	100	28168.5	2.03	13142.82	0.95	10048.72	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13847	100	28206.7	2.04	13165.38	0.95	10059.1	0.73			Truck	8	N/A	38.2	4.78	22.56	2.82	10.38	1.3
US 75 Frontage Rd Southbound	1:55:00	Car	10400	100	15056.6	1.45	3745.78	0.36	7456.62	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10400	100	15083.2	1.45	3753.15	0.36	7469.31	0.72			Truck	16	N/A	26.6	1.66	7.37	0.46	12.69	0.79
US 75 HOV Northbound	1:55:00	Car	450	100	2432.2	5.4	54.4	0.12	2472.02	5.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	450	100	2432.2	5.4	54.4	0.12	2472.02	5.49			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:55:00	Car	94	100	649.6	6.91	21.42	0.23	660.91	7.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	94	100	649.6	6.91	21.42	0.23	660.91	7.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:55:00	Car	9235	100	64346.93	6.97	15243.21	1.65	54526.14	5.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9235	100	64376.12	6.97	15248.89	1.65	54551.98	5.91			Truck	3	N/A	29.2	9.73	5.67	1.89	25.83	8.61
US 75 Southbound	1:55:00	Car	5927	100	38203.11	6.45	6093.22	1.03	35797.79	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5927	100	38220.21	6.45	6095.26	1.03	35814.7	6.04			Truck	2	N/A	17.1	8.55	2.04	1.02	16.92	8.46
Entire System	2:00:00	Car	66810	98.31	574268.25	8.6	165698.67	2.48	311152.03	4.66			Bus	0	0	0	0	0	0	0	0			Rail	1148	1.69	9411	8.2	730.79	0.64	9111.3	7.94			Park and Ride	0	0	0	0	0	0	0	0			Total	67958	100	584283.31	8.6	166596.22	2.45	320553.03	4.72			Truck	23	N/A	604	26.26	166.75	7.25	289.87	12.6
Greenville Ave Northbound	2:00:00	Car	5408	100	15975.61	2.95	4133.36	0.76	7438.65	1.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5408	100	15997.71	2.96	4140.07	0.77	7448.97	1.38			Truck	9	N/A	22.1	2.46	6.71	0.75	10.32	1.15
Greenville Ave Southbound	2:00:00	Car	3225	100	7043	2.18	1441.94	0.45	3515.92	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3225	100	7064.1	2.19	1447.22	0.45	3526.03	1.09			Truck	7	N/A	21.1	3.01	5.28	0.75	10.11	1.44
IH 635 Eastbound	2:00:00	Car	5200	100	47593.05	9.15	31074.67	5.98	18726.46	3.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5200	100	47593.05	9.15	31074.67	5.98	18726.46	3.6			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:00:00	Car	3052	100	9976.21	3.27	609.06	0.2	10682.78	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3052	100	9976.21	3.27	609.06	0.2	10682.78	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:00:00	Car	964	100	2915.5	3.02	165.82	0.17	3163.39	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	964	100	2915.5	3.02	165.82	0.17	3163.39	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:00:00	Car	1296	100	3916.5	3.02	255.73	0.2	4177.24	3.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1296	100	3916.5	3.02	255.73	0.2	4177.24	3.22			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:00:00	Car	13807	100	28420.13	2.06	13491.98	0.98	9975.24	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13807	100	28450.12	2.06	13508.08	0.98	9984.34	0.72			Truck	10	N/A	30	3	16.1	1.61	9.09	0.91
US 75 Frontage Rd Southbound	2:00:00	Car	10380	100	15403.41	1.48	4069.72	0.39	7467.17	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10380	100	15426.61	1.49	4076.78	0.39	7478.01	0.72			Truck	14	N/A	23.2	1.66	7.06	0.5	10.84	0.77
US 75 HOV Northbound	2:00:00	Car	468	100	2508.8	5.36	56.03	0.12	2558.99	5.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	468	100	2508.8	5.36	56.03	0.12	2558.99	5.47			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	90	100	648.8	7.21	21.47	0.24	653.09	7.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	90	100	648.8	7.21	21.47	0.24	653.09	7.26			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9201	100	65067.39	7.07	15988.97	1.74	54434.05	5.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9201	100	65097.7	7.08	15994.89	1.74	54460.79	5.92			Truck	3	N/A	30.3	10.1	5.92	1.97	26.74	8.91
US 75 Southbound	2:00:00	Car	5957	100	38338.12	6.44	6404.22	1.08	35566.47	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5957	100	38352.53	6.44	6405.85	1.08	35580.66	5.97			Truck	3	N/A	14.4	4.8	1.62	0.54	14.19	4.73
Entire System	2:05:00	Car	70354	98.34	586935.5	8.34	172720.12	2.46	314793.06	4.47			Bus	0	0	0	0	0	0	0	0			Rail	1187	1.66	9418.5	7.93	724.59	0.61	9124.35	7.69			Park and Ride	0	0	0	0	0	0	0	0			Total	71541	100	596975.62	8.34	173605.89	2.43	324221.47	4.53			Truck	21	N/A	621.5	29.6	161.17	7.67	304.13	14.48
Greenville Ave Northbound	2:05:00	Car	5441	100	16648.21	3.06	4546.12	0.84	7601.45	1.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5441	100	16667.31	3.06	4553.29	0.84	7609.45	1.4			Truck	7	N/A	19.1	2.73	7.17	1.02	8	1.14
Greenville Ave Southbound	2:05:00	Car	3224	100	7002.2	2.17	1472.99	0.46	3477.12	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3224	100	7021	2.18	1477.85	0.46	3486.23	1.08			Truck	8	N/A	18.8	2.35	4.86	0.61	9.11	1.14
IH 635 Eastbound	2:05:00	Car	5330	100	48482.73	9.1	31756.1	5.96	18938.23	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5330	100	48482.74	9.1	31756.1	5.96	18938.23	3.55			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3109	100	10067.51	3.24	616.8	0.2	10790.38	3.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3109	100	10067.51	3.24	616.8	0.2	10790.38	3.47			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	983	100	2939.1	2.99	166.7	0.17	3194.14	3.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	983	100	2939.1	2.99	166.7	0.17	3194.14	3.25			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1375	100	3906.6	2.84	257.71	0.19	4162.96	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1375	100	3906.6	2.84	257.71	0.19	4162.96	3.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14236	100	28497.21	2	13581.18	0.95	9961.62	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14236	100	28521.31	2	13588.73	0.95	9972.51	0.7			Truck	11	N/A	24.1	2.19	7.55	0.69	10.9	0.99
US 75 Frontage Rd Southbound	2:05:00	Car	10835	100	16018.5	1.48	4417.26	0.41	7620.7	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10835	100	16037.6	1.48	4423.28	0.41	7629.17	0.7			Truck	13	N/A	19.1	1.47	6.02	0.46	8.47	0.65
US 75 HOV Northbound	2:05:00	Car	446	100	2523.8	5.66	57.33	0.13	2578.43	5.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	446	100	2523.8	5.66	57.33	0.13	2578.43	5.78			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	74	100	629	8.5	20.9	0.28	635.5	8.59			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	74	100	629	8.5	20.9	0.28	635.5	8.59			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9322	100	65715.11	7.05	16795.8	1.8	54197.46	5.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9322	100	65747.7	7.05	16803.98	1.8	54224.18	5.82			Truck	4	N/A	32.6	8.15	8.18	2.04	26.71	6.68
US 75 Southbound	2:05:00	Car	6300	100	39354.31	6.25	6867.94	1.09	36191.83	5.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6300	100	39373.31	6.25	6869.87	1.09	36210.91	5.75			Truck	2	N/A	19	9.5	1.93	0.96	19.07	9.54
Entire System	2:10:00	Car	73447	98.36	609597.1	8.3	182235.55	2.48	323707.78	4.41			Bus	0	0	0	0	0	0	0	0			Rail	1224	1.64	9366.6	7.65	740.2	0.6	9054.88	7.4			Park and Ride	0	0	0	0	0	0	0	0			Total	74671	100	619618.12	8.3	183148.62	2.45	333085.94	4.46			Truck	15	N/A	654.5	43.63	172.89	11.53	323.2	21.55
Greenville Ave Northbound	2:10:00	Car	5488	100	16863.82	3.07	4790.62	0.87	7564.3	1.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5488	100	16888.02	3.08	4798.91	0.87	7574.16	1.38			Truck	5	N/A	24.2	4.84	8.29	1.66	9.86	1.97
Greenville Ave Southbound	2:10:00	Car	3221	100	7168.6	2.23	1608.63	0.5	3486.44	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3221	100	7184.8	2.23	1612.86	0.5	3494.38	1.08			Truck	7	N/A	16.2	2.31	4.24	0.61	7.93	1.13
IH 635 Eastbound	2:10:00	Car	5338	100	48034.52	9	31716.42	5.94	18483.65	3.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5338	100	48034.52	9	31716.41	5.94	18483.65	3.46			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:10:00	Car	3113	100	10277.01	3.3	624.42	0.2	11022.28	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3113	100	10277.01	3.3	624.42	0.2	11022.28	3.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:10:00	Car	1033	100	3018.1	2.92	171.28	0.17	3281.51	3.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1033	100	3018.1	2.92	171.28	0.17	3281.51	3.18			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:10:00	Car	1420	100	3895.1	2.74	260.68	0.18	4145.52	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1420	100	3895.1	2.74	260.68	0.18	4145.52	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:10:00	Car	14893	100	29151.28	1.96	13768.59	0.92	10260.72	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14893	100	29177.78	1.96	13779.21	0.93	10271.33	0.69			Truck	11	N/A	26.5	2.41	10.63	0.97	10.61	0.96
US 75 Frontage Rd Southbound	2:10:00	Car	11469	100	16519.71	1.44	4579.6	0.4	7820.47	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11469	100	16541.51	1.44	4586.13	0.4	7830.39	0.68			Truck	11	N/A	21.8	1.98	6.53	0.59	9.92	0.9
US 75 HOV Northbound	2:10:00	Car	404	100	2396	5.93	55.08	0.14	2459.32	6.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	404	100	2396	5.93	55.08	0.14	2459.32	6.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:10:00	Car	80	100	583.2	7.29	19.21	0.24	599.02	7.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	80	100	583.2	7.29	19.21	0.24	599.02	7.49			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:10:00	Car	9540	100	67082.96	7.03	17459	1.83	54872.23	5.75			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9540	100	67118.16	7.04	17467.64	1.83	54901.21	5.75			Truck	3	N/A	35.2	11.73	8.64	2.88	28.98	9.66
US 75 Southbound	2:10:00	Car	6856	100	42004.03	6.13	7318.1	1.07	38697.08	5.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6856	100	42035.12	6.13	7321.12	1.07	38728.43	5.65			Truck	3	N/A	31.1	10.37	3.02	1.01	31.35	10.45
Entire System	2:15:00	Car	76454	98.43	638677.8	8.35	194759.38	2.55	335318.97	4.39			Bus	0	0	0	0	0	0	0	0			Rail	1221	1.57	9484.89	7.77	706.6	0.58	9214.03	7.55			Park and Ride	0	0	0	0	0	0	0	0			Total	77675	100	648813	8.35	195647.45	2.52	344853.06	4.44			Truck	29	N/A	650.1	22.42	181.48	6.26	320.11	11.04
Greenville Ave Northbound	2:15:00	Car	5405	100	16565.12	3.06	4871.21	0.9	7297.72	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5405	100	16602.12	3.07	4883.78	0.9	7313.28	1.35			Truck	6	N/A	37	6.17	12.57	2.09	15.56	2.59
Greenville Ave Southbound	2:15:00	Car	3278	100	7364.5	2.25	1753.13	0.53	3534.43	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3278	100	7382.3	2.25	1758	0.54	3542.88	1.08			Truck	8	N/A	17.8	2.22	4.87	0.61	8.45	1.06
IH 635 Eastbound	2:15:00	Car	5323	100	47277.77	8.88	31123.13	5.85	18280.28	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5323	100	47277.77	8.88	31123.13	5.85	18280.28	3.43			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:15:00	Car	3175	100	10521.41	3.31	643.44	0.2	11279.46	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3175	100	10521.41	3.31	643.44	0.2	11279.46	3.55			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:15:00	Car	1088	100	3171.21	2.91	180.8	0.17	3447.5	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1088	100	3171.21	2.91	180.8	0.17	3447.5	3.17			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:15:00	Car	1535	100	4102	2.67	274.32	0.18	4366.78	2.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1535	100	4102	2.67	274.32	0.18	4366.78	2.84			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:15:00	Car	15490	100	30308.3	1.96	14301.94	0.92	10680.95	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15490	100	30338.4	1.96	14316.78	0.92	10691.25	0.69			Truck	9	N/A	30.1	3.34	14.84	1.65	10.31	1.15
US 75 Frontage Rd Southbound	2:15:00	Car	12132	100	16999.7	1.4	4610.5	0.38	8109.22	0.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12132	100	17023.1	1.4	4616.65	0.38	8120.6	0.67			Truck	10	N/A	23.4	2.34	6.15	0.61	11.38	1.14
US 75 HOV Northbound	2:15:00	Car	384	100	2271	5.91	52.37	0.14	2330.43	6.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	384	100	2271	5.91	52.37	0.14	2330.43	6.07			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:15:00	Car	80	100	514.2	6.43	17.31	0.22	525.08	6.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	80	100	514.2	6.43	17.31	0.22	525.08	6.56			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:15:00	Car	9870	100	68987.78	6.99	18642.49	1.89	55607.24	5.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9870	100	69022.98	6.99	18651.13	1.89	55636.23	5.64			Truck	4	N/A	35.2	8.8	8.64	2.16	28.98	7.25
US 75 Southbound	2:15:00	Car	7400	100	45967.23	6.21	8132.86	1.1	42238.9	5.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7400	100	46007.54	6.22	8137.18	1.1	42279.04	5.71			Truck	4	N/A	40.3	10.07	4.32	1.08	40.14	10.04
