			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
SH 190 Eastbound	3:05:00	Car	1469	100	4196.11	2.86	262.78	0.18	4531.74	3.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1469	100	4196.11	2.86	262.78	0.18	4531.74	3.08			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:05:00	Car	1725	100	4570.7	2.65	301.57	0.17	4872.68	2.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1725	100	4570.7	2.65	301.57	0.17	4872.68	2.82			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:05:00	Car	19999	100	64432.61	3.22	39760.04	1.99	16513.44	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19999	100	64472.2	3.22	39781.12	1.99	16525.66	0.83			Truck	11	N/A	39.6	3.6	21.09	1.92	12.21	1.11
US 75 Frontage Rd Southbound	3:05:00	Car	16291	100	26208.91	1.61	8707.29	0.53	11461.51	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16291	100	26240.11	1.61	8715.04	0.53	11477.65	0.7			Truck	16	N/A	31.2	1.95	7.75	0.48	16.14	1.01
US 75 HOV Northbound	3:05:00	Car	400	100	2793.8	6.98	79.94	0.2	2839.65	7.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	400	100	2793.8	6.98	79.94	0.2	2839.65	7.1			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:05:00	Car	140	100	949.6	6.78	33.33	0.24	964.66	6.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	949.6	6.78	33.33	0.24	964.66	6.89			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:05:00	Car	11683	100	129211.08	11.06	84996.05	7.28	49095.26	4.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11683	100	129250.17	11.06	85020.02	7.28	49111.73	4.2			Truck	3	N/A	39.1	13.03	23.97	7.99	16.47	5.49
US 75 Southbound	3:05:00	Car	10564	100	80098.8	7.58	24081.55	2.28	62266.05	5.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10564	100	80157.6	7.59	24096.63	2.28	62314.63	5.9			Truck	7	N/A	58.8	8.4	15.09	2.16	48.57	6.94
Entire System	3:10:00	Car	102181	98.25	1026689.25	10.21	472130.28	4.62	420167.94	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1821	1.75	16395.29	9	959.57	0.53	16164.38	8.88			Park and Ride	0	0	0	0	0	0	0	0			Total	104002	100	1060814.38	10.2	473414.72	4.55	436655.53	4.2			Truck	36	N/A	808.4	22.46	324.88	9.02	323.07	8.97
Greenville Ave Northbound	3:10:00	Car	7988	100	37170.32	4.65	20649.51	2.59	10341.19	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7988	100	37175.83	4.65	20653.71	2.59	10342.02	1.29			Truck	4	N/A	5.5	1.38	4.2	1.05	0.82	0.21
Greenville Ave Southbound	3:10:00	Car	3905	100	10744	2.75	3289.07	0.84	4733.58	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3905	100	10754.2	2.75	3294.59	0.84	4736.56	1.21			Truck	5	N/A	10.2	2.04	5.51	1.1	2.98	0.6
IH 635 Eastbound	3:10:00	Car	4973	100	39469.5	7.94	23407.35	4.71	18232.68	3.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4973	100	39479.1	7.94	23411.85	4.71	18238.47	3.67			Truck	1	N/A	9.6	9.6	4.5	4.5	5.8	5.8
IH 635 Westbound	3:10:00	Car	3842	100	14168.19	3.69	859.8	0.22	15215.35	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3842	100	14168.19	3.69	859.8	0.22	15215.35	3.96			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:10:00	Car	1589	100	4509.51	2.84	290.81	0.18	4858.55	3.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1589	100	4509.51	2.84	290.81	0.18	4858.55	3.06			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:10:00	Car	1757	100	4744.5	2.7	314.53	0.18	5044.28	2.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1757	100	4744.5	2.7	314.53	0.18	5044.28	2.87			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:10:00	Car	19495	100	62514.7	3.21	37881.35	1.94	16522.01	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19495	100	62548.91	3.21	37900.24	1.94	16532.23	0.85			Truck	10	N/A	34.2	3.42	18.9	1.89	10.22	1.02
US 75 Frontage Rd Southbound	3:10:00	Car	16222	100	26220.54	1.62	8820.34	0.54	11391.68	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16222	100	26257.44	1.62	8831.66	0.54	11409.21	0.7			Truck	15	N/A	36.9	2.46	11.32	0.75	17.53	1.17
US 75 HOV Northbound	3:10:00	Car	432	100	2963	6.86	82.45	0.19	3009.34	6.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	432	100	2963	6.86	82.45	0.19	3009.34	6.97			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	150	100	960	6.4	32.8	0.22	972.23	6.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	960	6.4	32.8	0.22	972.23	6.48			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	11452	100	131208.23	11.46	87037.74	7.6	48672.47	4.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11452	100	131245.12	11.46	87060.41	7.6	48687.98	4.25			Truck	3	N/A	36.9	12.3	22.66	7.55	15.5	5.17
US 75 Southbound	3:10:00	Car	10387	100	80062.95	7.71	24954.18	2.4	61222.95	5.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10387	100	80115.74	7.71	24967.57	2.4	61266.73	5.9			Truck	7	N/A	52.8	7.54	13.4	1.91	43.78	6.25
Entire System	3:15:00	Car	104348	98.22	1056381.5	10.32	491411.5	4.71	429462.44	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1895	1.78	16339.9	8.62	943.65	0.5	16128.69	8.51			Park and Ride	0	0	0	0	0	0	0	0			Total	106243	100	1094384.25	10.3	492684.94	4.64	445893.97	4.2			Truck	30	N/A	785.1	26.17	329.77	10.99	302.87	10.1
Greenville Ave Northbound	3:15:00	Car	8079	100	40118.43	4.97	23332.62	2.89	10497.46	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8079	100	40119.93	4.97	23333.74	2.89	10497.68	1.3			Truck	3	N/A	1.5	0.5	1.12	0.37	0.21	0.07
Greenville Ave Southbound	3:15:00	Car	3945	100	10466.9	2.65	3052.76	0.77	4710.35	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3945	100	10474.3	2.66	3057.78	0.78	4711.72	1.19			Truck	4	N/A	7.4	1.85	5.02	1.26	1.38	0.34
IH 635 Eastbound	3:15:00	Car	5000	100	39187.39	7.84	22494.5	4.5	18953.4	3.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5000	100	39201.59	7.84	22502.95	4.5	18959.91	3.79			Truck	1	N/A	14.2	14.2	8.44	8.44	6.51	6.51
IH 635 Westbound	3:15:00	Car	3862	100	14425.99	3.74	869.58	0.23	15490.84	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3862	100	14425.99	3.74	869.58	0.23	15490.84	4.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1697	100	4999.31	2.95	325.97	0.19	5374.76	3.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1697	100	4999.31	2.95	325.97	0.19	5374.76	3.17			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1836	100	4863.9	2.65	324.44	0.18	5174.26	2.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1836	100	4863.9	2.65	324.44	0.18	5174.26	2.82			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19586	100	62468.45	3.19	37276.2	1.9	16871.71	0.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19586	100	62499.05	3.19	37295.66	1.9	16879.11	0.86			Truck	10	N/A	30.6	3.06	19.45	1.95	7.4	0.74
US 75 Frontage Rd Southbound	3:15:00	Car	16270	100	27893.21	1.71	10119.23	0.62	11643.2	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16270	100	27933.31	1.72	10131.75	0.62	11662.16	0.72			Truck	14	N/A	40.1	2.86	12.52	0.89	18.96	1.35
US 75 HOV Northbound	3:15:00	Car	432	100	2949	6.83	83.89	0.19	3010.05	6.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	432	100	2949	6.83	83.89	0.19	3010.05	6.97			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	908.4	6.88	29.97	0.23	921.43	6.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	908.4	6.88	29.97	0.23	921.43	6.98			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	11562	100	134071.06	11.6	89148.28	7.71	49376.96	4.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11562	100	134102.97	11.6	89166.43	7.71	49391.93	4.27			Truck	3	N/A	31.9	10.63	18.15	6.05	14.97	4.99
US 75 Southbound	3:15:00	Car	10145	100	80616.73	7.95	25937.97	2.56	60670.98	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10145	100	80666.34	7.95	25951.71	2.56	60710.98	5.98			Truck	8	N/A	49.6	6.2	13.74	1.72	40.01	5
Entire System	3:20:00	Car	106840	98.23	1086325	10.39	508771.31	4.76	438673.38	4.11			Bus	0	0	0	0	0	0	0	0			Rail	1920	1.77	16241.59	8.46	963.18	0.5	16011.3	8.34			Park and Ride	0	0	0	0	0	0	0	0			Total	108760	100	1127026.12	10.36	510074.19	4.69	454992.91	4.18			Truck	28	N/A	808.1	28.86	339.67	12.13	308.14	11.01
Greenville Ave Northbound	3:20:00	Car	7894	100	42178.01	5.34	25234.6	3.2	10566.36	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7894	100	42178.51	5.34	25234.71	3.2	10566.57	1.34			Truck	2	N/A	0.5	0.25	0.12	0.06	0.21	0.11
Greenville Ave Southbound	3:20:00	Car	3963	100	10567.1	2.67	2902.02	0.73	4868.71	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3963	100	10576.2	2.67	2905.74	0.73	4871.95	1.23			Truck	6	N/A	9.1	1.52	3.71	0.62	3.24	0.54
IH 635 Eastbound	3:20:00	Car	5095	100	38521.8	7.56	21594.21	4.24	19223.13	3.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5095	100	38536	7.56	21602.65	4.24	19229.64	3.77			Truck	1	N/A	14.2	14.2	8.44	8.44	6.51	6.51
IH 635 Westbound	3:20:00	Car	3831	100	14301.29	3.73	860.05	0.22	15366.52	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3831	100	14301.29	3.73	860.05	0.22	15366.52	4.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1773	100	5396.61	3.04	352.72	0.2	5800.37	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1773	100	5396.61	3.04	352.72	0.2	5800.37	3.27			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1849	100	4844.4	2.62	323.3	0.17	5146.11	2.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1849	100	4844.4	2.62	323.3	0.17	5146.11	2.78			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19944	100	63622.72	3.19	37455.27	1.88	17529.53	0.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19944	100	63653.52	3.19	37477.45	1.88	17535.29	0.88			Truck	10	N/A	30.8	3.08	22.18	2.22	5.76	0.58
US 75 Frontage Rd Southbound	3:20:00	Car	16342	100	30127.17	1.84	11658.79	0.71	12076.22	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16342	100	30175.17	1.85	11675.71	0.71	12097.67	0.74			Truck	14	N/A	48	3.43	16.92	1.21	21.45	1.53
US 75 HOV Northbound	3:20:00	Car	452	100	2861.2	6.33	78.75	0.17	2918.26	6.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	452	100	2861.2	6.33	78.75	0.17	2918.26	6.46			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	118	100	877	7.43	29.39	0.25	891.76	7.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	118	100	877	7.43	29.39	0.25	891.76	7.56			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	11655	100	136613.22	11.72	91262.19	7.83	49853.89	4.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11655	100	136640.61	11.72	91275.97	7.83	49868.76	4.28			Truck	2	N/A	27.4	13.7	13.78	6.89	14.87	7.43
US 75 Southbound	3:20:00	Car	10143	100	80730.3	7.96	26433.9	2.61	60151.48	5.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10143	100	80774.41	7.96	26446.13	2.61	60186.66	5.93			Truck	6	N/A	44.1	7.35	12.24	2.04	35.19	5.86
Entire System	3:25:00	Car	108776	98.27	1114673.6	10.49	524933.88	4.83	448231.5	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1910	1.73	15963.39	8.36	936.64	0.49	15754.1	8.25			Park and Ride	0	0	0	0	0	0	0	0			Total	110686	100	1157606.88	10.46	526213.06	4.75	464294.47	4.19			Truck	31	N/A	810.1	26.13	342.55	11.05	309.11	9.97
Greenville Ave Northbound	3:25:00	Car	7851	100	42552.39	5.42	25730.65	3.28	10541.94	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7851	100	42553.09	5.42	25730.76	3.28	10542.31	1.34			Truck	3	N/A	0.7	0.23	0.12	0.04	0.37	0.12
Greenville Ave Southbound	3:25:00	Car	4051	100	11209	2.77	3098.75	0.76	5152.7	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4051	100	11232.5	2.77	3106.72	0.77	5162.32	1.27			Truck	6	N/A	23.5	3.92	7.98	1.33	9.62	1.6
IH 635 Eastbound	3:25:00	Car	5109	100	37013.75	7.24	19727.33	3.86	19636.79	3.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5109	100	37027.95	7.25	19735.77	3.86	19643.31	3.84			Truck	1	N/A	14.2	14.2	8.44	8.44	6.51	6.51
IH 635 Westbound	3:25:00	Car	3743	100	14121.3	3.77	840.85	0.22	15175.35	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3743	100	14121.3	3.77	840.85	0.22	15175.35	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1836	100	5720.9	3.12	378.06	0.21	6139.42	3.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1836	100	5720.9	3.12	378.06	0.21	6139.42	3.34			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1871	100	4766.41	2.55	317.37	0.17	5066.83	2.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1871	100	4766.41	2.55	317.37	0.17	5066.83	2.71			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20286	100	67490.85	3.33	40521.08	2	18050.71	0.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20286	100	67518.55	3.33	40539.79	2	18056.72	0.89			Truck	10	N/A	27.7	2.77	18.71	1.87	6.01	0.6
US 75 Frontage Rd Southbound	3:25:00	Car	16527	100	31489.58	1.91	13074.71	0.79	12048.5	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16527	100	31544.78	1.91	13098.18	0.79	12070.46	0.73			Truck	13	N/A	55.2	4.25	23.48	1.81	21.96	1.69
US 75 HOV Northbound	3:25:00	Car	484	100	2867.8	5.93	77.38	0.16	2910.81	6.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	484	100	2867.8	5.93	77.38	0.16	2910.81	6.01			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	126	100	855.6	6.79	27.98	0.22	863.33	6.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	126	100	855.6	6.79	27.98	0.22	863.33	6.85			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	11868	100	138862.2	11.7	93005.09	7.84	50374.98	4.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11868	100	138886.41	11.7	93016.71	7.84	50388.68	4.25			Truck	2	N/A	24.2	12.1	11.62	5.81	13.7	6.85
US 75 Southbound	3:25:00	Car	10026	100	81242.25	8.1	26809.02	2.67	60197.68	6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10026	100	81287.86	8.11	26820.74	2.68	60235.02	6.01			Truck	6	N/A	45.6	7.6	11.72	1.95	37.35	6.23
Entire System	3:30:00	Car	110606	98.32	1143286.6	10.61	544592.31	4.92	455631.38	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1886	1.68	15814.39	8.39	895.84	0.47	15637.48	8.29			Park and Ride	0	0	0	0	0	0	0	0			Total	112492	100	1189677.62	10.58	545823.94	4.85	471570.22	4.19			Truck	25	N/A	788	31.52	335.8	13.43	301.59	12.06
Greenville Ave Northbound	3:30:00	Car	8091	100	41398.1	5.12	25289.29	3.13	10107.01	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8091	100	41398.8	5.12	25289.41	3.13	10107.37	1.25			Truck	3	N/A	0.7	0.23	0.12	0.04	0.37	0.12
Greenville Ave Southbound	3:30:00	Car	4087	100	11740.8	2.87	3332.5	0.82	5335.41	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4087	100	11769.7	2.88	3342.78	0.82	5346.89	1.31			Truck	7	N/A	28.9	4.13	10.28	1.47	11.48	1.64
IH 635 Eastbound	3:30:00	Car	5025	100	34965.45	6.96	18209.55	3.62	19060.41	3.79			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5025	100	34979.65	6.96	18217.99	3.63	19066.92	3.79			Truck	1	N/A	14.2	14.2	8.44	8.44	6.51	6.51
IH 635 Westbound	3:30:00	Car	3700	100	13990.31	3.78	832.23	0.22	15035.94	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3700	100	13990.31	3.78	832.23	0.22	15035.94	4.06			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1898	100	6097.5	3.21	397.73	0.21	6543.59	3.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1898	100	6097.5	3.21	397.73	0.21	6543.59	3.45			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1964	100	4717.11	2.4	319.61	0.16	5014.79	2.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1964	100	4717.11	2.4	319.61	0.16	5014.79	2.55			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20859	100	72261.24	3.46	44857.28	2.15	18313.1	0.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20859	100	72294.14	3.47	44880.66	2.15	18319.49	0.88			Truck	11	N/A	32.9	2.99	23.37	2.12	6.4	0.58
US 75 Frontage Rd Southbound	3:30:00	Car	16671	100	32392.9	1.94	13767.91	0.83	12159.71	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16671	100	32450.8	1.95	13793.25	0.83	12182.09	0.73			Truck	12	N/A	57.9	4.83	25.34	2.11	22.37	1.86
US 75 HOV Northbound	3:30:00	Car	504	100	3031.2	6.01	78.3	0.16	3085.47	6.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	504	100	3031.2	6.01	78.3	0.16	3085.47	6.12			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	136	100	948.2	6.97	30.29	0.22	955.45	7.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	136	100	948.2	6.97	30.29	0.22	955.45	7.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	12158	100	139129.8	11.44	93270.12	7.67	50481.27	4.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12158	100	139153.59	11.45	93282.84	7.67	50493.36	4.15			Truck	2	N/A	23.8	11.9	12.71	6.35	12.09	6.05
US 75 Southbound	3:30:00	Car	9935	100	81735.2	8.23	27418.31	2.76	59903.28	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9935	100	81785.7	8.23	27431.54	2.76	59944.15	6.03			Truck	6	N/A	50.5	8.42	13.24	2.21	40.88	6.81
Entire System	3:35:00	Car	112360	98.38	1168612.8	10.69	562892.62	5.01	461124.66	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1849	1.62	15489.39	8.38	859.64	0.46	15330.57	8.29			Park and Ride	0	0	0	0	0	0	0	0			Total	114209	100	1217059.75	10.66	564076.38	4.94	476736.03	4.17			Truck	30	N/A	746.9	24.9	324.14	10.8	281.03	9.37
