			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
Greenville Ave Southbound	1:40:00	Car	3060	100	6705.8	2.19	1307.24	0.43	3390.36	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3060	100	6748.3	2.21	1319.09	0.43	3410.07	1.11			Truck	11	N/A	42.5	3.86	11.85	1.08	19.7	1.79
IH 635 Eastbound	1:40:00	Car	4731	100	33375.27	7.05	17125.39	3.62	18478.63	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4731	100	33375.27	7.05	17125.39	3.62	18478.63	3.91			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:40:00	Car	2889	100	9332.42	3.23	580.03	0.2	9991.23	3.46			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2889	100	9332.42	3.23	580.03	0.2	9991.23	3.46			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:40:00	Car	1004	100	2917.4	2.91	166.27	0.17	3175	3.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1004	100	2917.4	2.91	166.27	0.17	3175	3.16			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:40:00	Car	1298	100	3944.7	3.04	253.37	0.2	4206.83	3.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1298	100	3944.7	3.04	253.37	0.2	4206.83	3.24			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:40:00	Car	13284	100	29228.51	2.2	14004	1.05	10285.56	0.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13284	100	29271.51	2.2	14029.71	1.06	10297.21	0.78			Truck	11	N/A	43	3.91	25.71	2.34	11.65	1.06
US 75 Frontage Rd Southbound	1:40:00	Car	11090	100	15872.41	1.43	3972.17	0.36	7876.37	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11090	100	15911.41	1.43	3978.26	0.36	7898.96	0.71			Truck	25	N/A	39	1.56	6.09	0.24	22.59	0.9
US 75 HOV Northbound	1:40:00	Car	190	100	1293.6	6.81	32	0.17	1301.23	6.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	190	100	1293.6	6.81	32	0.17	1301.23	6.85			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:40:00	Car	86	100	537.6	6.25	20.82	0.24	542.32	6.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	86	100	537.6	6.25	20.82	0.24	542.32	6.31			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:40:00	Car	8790	100	59048.32	6.72	14098.23	1.6	50229.7	5.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8790	100	59085.52	6.72	14105.35	1.6	50263.16	5.72			Truck	5	N/A	37.2	7.44	7.13	1.43	33.45	6.69
US 75 Southbound	1:40:00	Car	6604	100	42661.21	6.46	4453.48	0.67	43050.95	6.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6604	100	42701.61	6.47	4457.18	0.67	43092.06	6.53			Truck	6	N/A	40.4	6.73	3.7	0.62	41.11	6.85
Entire System	1:45:00	Car	65864	98.12	542113.19	8.23	141760.91	2.15	307559.34	4.67			Bus	0	0	0	0	0	0	0	0			Rail	1259	1.88	12062.8	9.58	853.03	0.68	11733.48	9.32			Park and Ride	0	0	0	0	0	0	0	0			Total	67123	100	554905.69	8.27	142809.64	2.13	319648.19	4.76			Truck	29	N/A	730.1	25.18	195.7	6.75	355.52	12.26
Greenville Ave Northbound	1:45:00	Car	5290	100	13337.1	2.52	2956.79	0.56	6497.06	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5290	100	13370.9	2.53	2965.18	0.56	6513.47	1.23			Truck	9	N/A	33.8	3.76	8.38	0.93	16.4	1.82
Greenville Ave Southbound	1:45:00	Car	3077	100	6809.4	2.21	1339.88	0.44	3437.93	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3077	100	6848.9	2.23	1351.55	0.44	3455.86	1.12			Truck	10	N/A	39.5	3.95	11.66	1.17	17.93	1.79
IH 635 Eastbound	1:45:00	Car	4840	100	35918.17	7.42	20082.17	4.15	17973.4	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4840	100	35918.17	7.42	20082.17	4.15	17973.4	3.71			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:45:00	Car	2927	100	9537.41	3.26	591.44	0.2	10204.49	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2927	100	9537.41	3.26	591.44	0.2	10204.49	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:45:00	Car	1010	100	2833.21	2.81	165.09	0.16	3076.07	3.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1010	100	2833.21	2.81	165.09	0.16	3076.07	3.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:45:00	Car	1300	100	3987.8	3.07	258.53	0.2	4248.64	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1300	100	3987.8	3.07	258.53	0.2	4248.64	3.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:45:00	Car	13264	100	30224.92	2.28	15355.25	1.16	10035.98	0.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13264	100	30271.02	2.28	15380.7	1.16	10049.79	0.76			Truck	11	N/A	46.1	4.19	25.45	2.31	13.81	1.26
US 75 Frontage Rd Southbound	1:45:00	Car	11045	100	16077.6	1.46	4107.8	0.37	7900.1	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11045	100	16103.8	1.46	4112.44	0.37	7914.56	0.72			Truck	23	N/A	26.2	1.14	4.63	0.2	14.47	0.63
US 75 HOV Northbound	1:45:00	Car	200	100	1428	7.14	36.01	0.18	1446.19	7.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	200	100	1428	7.14	36.01	0.18	1446.19	7.23			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:45:00	Car	82	100	568	6.93	21.4	0.26	571.63	6.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	82	100	568	6.93	21.4	0.26	571.63	6.97			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:45:00	Car	8920	100	60340.37	6.76	15138.97	1.7	50414.52	5.65			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8920	100	60370.27	6.77	15145.68	1.7	50440.09	5.65			Truck	3	N/A	29.9	9.97	6.72	2.24	25.57	8.52
US 75 Southbound	1:45:00	Car	6604	100	42901.38	6.5	4553.92	0.69	43138.75	6.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6604	100	42926.88	6.5	4555.95	0.69	43164.9	6.54			Truck	4	N/A	25.5	6.38	2.04	0.51	26.15	6.54
Entire System	1:50:00	Car	66015	98.15	550838.88	8.34	147420.86	2.23	309485.66	4.69			Bus	0	0	0	0	0	0	0	0			Rail	1243	1.85	11974.7	9.63	832.06	0.67	11660.72	9.38			Park and Ride	0	0	0	0	0	0	0	0			Total	67258	100	563521.5	8.38	148450	2.21	321483.06	4.78			Truck	25	N/A	707.8	28.31	197.08	7.88	336.55	13.46
Greenville Ave Northbound	1:50:00	Car	5381	100	13644.2	2.54	3204.19	0.6	6550.23	1.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5381	100	13675.8	2.54	3214.77	0.6	6563.8	1.22			Truck	9	N/A	31.6	3.51	10.58	1.18	13.57	1.51
Greenville Ave Southbound	1:50:00	Car	3087	100	6857.6	2.22	1357.34	0.44	3455.14	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3087	100	6889.9	2.23	1365.74	0.44	3470.67	1.12			Truck	11	N/A	32.3	2.94	8.41	0.76	15.53	1.41
IH 635 Eastbound	1:50:00	Car	4924	100	38171.03	7.75	22202.65	4.51	18115.39	3.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4924	100	38171.03	7.75	22202.65	4.51	18115.39	3.68			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:50:00	Car	2960	100	9590.71	3.24	589.48	0.2	10269.32	3.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2960	100	9590.71	3.24	589.48	0.2	10269.32	3.47			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:50:00	Car	1033	100	2873.91	2.78	166.22	0.16	3123.34	3.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1033	100	2873.91	2.78	166.22	0.16	3123.34	3.02			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:50:00	Car	1371	100	4175.8	3.05	264.88	0.19	4450.71	3.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1371	100	4175.8	3.05	264.88	0.19	4450.71	3.25			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:50:00	Car	13358	100	29864.71	2.24	15514.95	1.16	9658.64	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13358	100	29911.32	2.24	15540.69	1.16	9672.61	0.72			Truck	12	N/A	46.6	3.88	25.74	2.15	13.97	1.16
US 75 Frontage Rd Southbound	1:50:00	Car	11072	100	16080.21	1.45	4102.57	0.37	7902.67	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11072	100	16107.41	1.45	4108.36	0.37	7916.99	0.72			Truck	20	N/A	27.2	1.36	5.8	0.29	14.32	0.72
US 75 HOV Northbound	1:50:00	Car	210	100	1438.8	6.85	36	0.17	1460.4	6.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	210	100	1438.8	6.85	36	0.17	1460.4	6.95			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:50:00	Car	86	100	558.2	6.49	21.11	0.25	562.92	6.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	86	100	558.2	6.49	21.11	0.25	562.92	6.55			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:50:00	Car	9012	100	61884.79	6.87	16251.47	1.8	50802.9	5.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9012	100	61914.98	6.87	16259.12	1.8	50827.64	5.64			Truck	5	N/A	30.2	6.04	7.65	1.53	24.75	4.95
US 75 Southbound	1:50:00	Car	6604	100	42766.69	6.48	4664.35	0.71	42823.71	6.48			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6604	100	42784.39	6.48	4665.99	0.71	42841.69	6.49			Truck	4	N/A	17.7	4.43	1.65	0.41	17.98	4.49
Entire System	1:55:00	Car	66528	98.13	556875.5	8.37	150494.98	2.26	311662.88	4.68			Bus	0	0	0	0	0	0	0	0			Rail	1265	1.87	11880.5	9.39	841.41	0.67	11559.16	9.14			Park and Ride	0	0	0	0	0	0	0	0			Total	67793	100	569411.12	8.4	151518.08	2.24	323535.06	4.77			Truck	27	N/A	655.1	24.26	181.68	6.73	312.99	11.59
Greenville Ave Northbound	1:55:00	Car	5292	100	14051.99	2.66	3418.16	0.65	6653.81	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5292	100	14083.69	2.66	3429.22	0.65	6667.26	1.26			Truck	9	N/A	31.7	3.52	11.06	1.23	13.45	1.49
Greenville Ave Southbound	1:55:00	Car	3053	100	6763.3	2.22	1339.49	0.44	3416.06	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3053	100	6791.4	2.22	1348.38	0.44	3428.14	1.12			Truck	10	N/A	28.1	2.81	8.89	0.89	12.08	1.21
IH 635 Eastbound	1:55:00	Car	5064	100	40666.62	8.03	24135.2	4.77	18745.59	3.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5064	100	40666.62	8.03	24135.19	4.77	18745.59	3.7			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:55:00	Car	3044	100	9905.91	3.25	601.13	0.2	10619.81	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3044	100	9905.91	3.25	601.13	0.2	10619.81	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:55:00	Car	1005	100	2860.41	2.85	165.16	0.16	3108.77	3.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1005	100	2860.41	2.85	165.16	0.16	3108.77	3.09			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:55:00	Car	1404	100	4343.5	3.09	283.43	0.2	4626.14	3.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1404	100	4343.5	3.09	283.43	0.2	4626.14	3.29			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:55:00	Car	13523	100	28805.01	2.13	14612.4	1.08	9526.78	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13523	100	28844.62	2.13	14636.61	1.08	9537	0.71			Truck	9	N/A	39.6	4.4	24.21	2.69	10.23	1.14
US 75 Frontage Rd Southbound	1:55:00	Car	11144	100	16043.41	1.44	4049.54	0.36	7908.67	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11144	100	16064.4	1.44	4054.97	0.36	7918.97	0.71			Truck	17	N/A	21	1.24	5.43	0.32	10.3	0.61
US 75 HOV Northbound	1:55:00	Car	208	100	1431.6	6.88	37.81	0.18	1465.77	7.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1431.6	6.88	37.81	0.18	1465.77	7.05			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:55:00	Car	84	100	498.4	5.93	18.63	0.22	504.14	6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	84	100	498.4	5.93	18.63	0.22	504.14	6			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:55:00	Car	9044	100	63725.29	7.05	17676.85	1.95	51156.15	5.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9044	100	63760.19	7.05	17685.49	1.96	51184.87	5.66			Truck	4	N/A	34.9	8.72	8.63	2.16	28.72	7.18
US 75 Southbound	1:55:00	Car	6571	100	42561.81	6.48	4769.02	0.73	42414.62	6.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6571	100	42577.41	6.48	4770.88	0.73	42430.12	6.46			Truck	3	N/A	15.6	5.2	1.86	0.62	15.5	5.17
Entire System	2:00:00	Car	66348	98.13	559728.5	8.44	152687.25	2.3	311963.28	4.7			Bus	0	0	0	0	0	0	0	0			Rail	1265	1.87	11699.3	9.25	814.76	0.64	11402.32	9.01			Park and Ride	0	0	0	0	0	0	0	0			Total	67613	100	572033.5	8.46	153668.86	2.27	323656.94	4.79			Truck	24	N/A	605.5	25.23	166.84	6.95	291.36	12.14
Greenville Ave Northbound	2:00:00	Car	5306	100	14726.8	2.78	3613.23	0.68	6943.93	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5306	100	14750.8	2.78	3620.63	0.68	6955.07	1.31			Truck	7	N/A	24	3.43	7.4	1.06	11.14	1.59
Greenville Ave Southbound	2:00:00	Car	3026	100	6655.3	2.2	1323.05	0.44	3355.79	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3026	100	6677.4	2.21	1328.95	0.44	3366.1	1.11			Truck	8	N/A	22.1	2.76	5.9	0.74	10.32	1.29
IH 635 Eastbound	2:00:00	Car	5166	100	43017.52	8.33	26505.32	5.13	18722.15	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5166	100	43017.52	8.33	26505.32	5.13	18722.15	3.62			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:00:00	Car	3049	100	9977.61	3.27	612.85	0.2	10693.55	3.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3049	100	9977.61	3.27	612.85	0.2	10693.55	3.51			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:00:00	Car	964	100	2858.61	2.97	164.35	0.17	3100.11	3.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	964	100	2858.61	2.97	164.35	0.17	3100.11	3.22			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:00:00	Car	1395	100	4186.8	3	276.72	0.2	4465.99	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1395	100	4186.8	3	276.72	0.2	4465.99	3.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:00:00	Car	13686	100	27574.22	2.01	13321.84	0.97	9546.59	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13686	100	27603.92	2.02	13338.95	0.97	9554.86	0.7			Truck	8	N/A	29.7	3.71	17.11	2.14	8.27	1.03
US 75 Frontage Rd Southbound	2:00:00	Car	11170	100	16404.5	1.47	4182.59	0.37	8058.85	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11170	100	16423.5	1.47	4188.59	0.37	8067.64	0.72			Truck	15	N/A	19	1.27	6	0.4	8.8	0.59
US 75 HOV Northbound	2:00:00	Car	186	100	1430.8	7.69	37.86	0.2	1455.53	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	186	100	1430.8	7.69	37.86	0.2	1455.53	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	76	100	423	5.57	15.85	0.21	428.28	5.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	76	100	423	5.57	15.85	0.21	428.28	5.64			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9052	100	65131.39	7.2	18857.43	2.08	51287.22	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9052	100	65166.39	7.2	18864.58	2.08	51317.68	5.67			Truck	4	N/A	35	8.75	7.15	1.79	30.46	7.62
US 75 Southbound	2:00:00	Car	6592	100	42676.41	6.47	4994.44	0.76	42231.94	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6592	100	42689.31	6.48	4995.55	0.76	42245.2	6.41			Truck	3	N/A	12.9	4.3	1.11	0.37	13.26	4.42
Entire System	2:05:00	Car	70063	98.14	569979.9	8.14	159484.28	2.28	314276.47	4.49			Bus	0	0	0	0	0	0	0	0			Rail	1326	1.86	11798.81	8.9	832.89	0.63	11493.2	8.67			Park and Ride	0	0	0	0	0	0	0	0			Total	71389	100	582396.5	8.16	160473.02	2.25	326075.75	4.57			Truck	24	N/A	617.7	25.74	155.85	6.49	306.08	12.75
Greenville Ave Northbound	2:05:00	Car	5336	100	14989.7	2.81	3805.97	0.71	6993.02	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5336	100	15011.4	2.81	3813.2	0.71	7002.61	1.31			Truck	7	N/A	21.7	3.1	7.23	1.03	9.59	1.37
Greenville Ave Southbound	2:05:00	Car	2958	100	6524.7	2.21	1297.91	0.44	3285.35	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2958	100	6544.5	2.21	1303.39	0.44	3294.66	1.11			Truck	8	N/A	19.8	2.48	5.48	0.69	9.31	1.16
IH 635 Eastbound	2:05:00	Car	5249	100	45078.75	8.59	28876.63	5.5	18348.67	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5249	100	45078.75	8.59	28876.63	5.5	18348.67	3.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3099	100	10191.41	3.29	624.48	0.2	10916.21	3.52			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3099	100	10191.41	3.29	624.48	0.2	10916.21	3.52			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	1009	100	3024.41	3	171.82	0.17	3283.64	3.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1009	100	3024.41	3	171.82	0.17	3283.64	3.25			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1431	100	4052	2.83	271.44	0.19	4318.1	3.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1431	100	4052	2.83	271.44	0.19	4318.1	3.02			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14422	100	27262.49	1.89	12549.94	0.87	9866.26	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14422	100	27289.89	1.89	12560.46	0.87	9877.53	0.68			Truck	9	N/A	27.4	3.04	10.52	1.17	11.27	1.25
US 75 Frontage Rd Southbound	2:05:00	Car	11462	100	16914.18	1.48	4463.09	0.39	8216.88	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11462	100	16933.58	1.48	4469.18	0.39	8225.72	0.72			Truck	13	N/A	19.4	1.49	6.09	0.47	8.84	0.68
US 75 HOV Northbound	2:05:00	Car	192	100	1483	7.72	39.1	0.2	1502.82	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	192	100	1483	7.72	39.1	0.2	1502.82	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	66	100	400.6	6.07	15.1	0.23	404.38	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	400.6	6.07	15.1	0.23	404.38	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9267	100	67023.28	7.23	20531.41	2.22	51411.18	5.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9267	100	67054.48	7.24	20537.14	2.22	51438.95	5.55			Truck	5	N/A	31.2	6.24	5.73	1.15	27.77	5.55
