Time	FuelConsumptionCar	FuelConsumptionBus	FuelConsumptionTruck	CarbonDioxideCar	CarbonDioxideBus	CarbonDioxideTruck	NitrogenOxidesCar	NitrogenOxidesBus	NitrogenOxidesTruck	
05:05:00	1.80391347E9	0.0	1301963.8	1.37978192E8	0.0	99540.09	107051.42	0.0	77.660484	
05:10:00	1.61626189E9	0.0	1197864.8	1.2359888E8	0.0	91581.34	96048.37	0.0	71.43105	
05:15:00	1.36454758E9	0.0	1046578.2	1.04337176E8	0.0	80014.91	81159.875	0.0	61.93291	
05:20:00	1.0808855E9	0.0	856332.6	8.2634288E7	0.0	65469.89	64368.9	0.0	50.097992	
05:25:00	7.7940582E8	0.0	617874.6	5.9578256E7	0.0	47238.883	46504.46	0.0	35.805542	
05:30:00	4.69398144E8	0.0	321858.1	3.5863728E7	0.0	24607.295	28105.027	0.0	18.530645	
05:35:00	2.27308912E8	0.0	103000.59	1.7358516E7	0.0	7874.7944	13655.6045	0.0	5.823896	
05:40:00	9.8505248E7	0.0	18594.293	7527654.5	0.0	1421.6074	5911.31	0.0	0.86196035	
05:45:00	3.870584E7	0.0	8190.337	2959117.5	0.0	626.1835	2317.2207	0.0	0.35958105	
05:50:00	1.308481E7	0.0	1384.0673	1000464.5	0.0	105.81743	798.85925	0.0	0.075350255	
05:55:00	2652584.5	0.0	0.0	202802.95	0.0	0.0	167.93872	0.0	0.0	
06:00:00	354635.88	0.0	0.0	27113.223	0.0	0.0	22.234554	0.0	0.0	
