			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
US 75 Frontage Rd Southbound	2:00:00	Car	11149	100	16157.91	1.45	3939.9	0.35	8055.45	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11149	100	16176.61	1.45	3945.63	0.35	8064.25	0.72			Truck	15	N/A	18.7	1.25	5.73	0.38	8.8	0.59
US 75 HOV Northbound	2:00:00	Car	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9048	100	65110.08	7.21	18891.82	2.09	51323.36	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9048	100	65238.38	7.21	18896.96	2.09	51348.8	5.68			Truck	3	N/A	28.3	9.43	5.14	1.71	25.45	8.48
US 75 Southbound	2:00:00	Car	6591	100	42649.2	6.47	4977.97	0.76	42216.67	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6591	100	42662.2	6.47	4979.19	0.76	42229.93	6.41			Truck	3	N/A	13	4.33	1.22	0.41	13.25	4.42
Entire System	2:05:00	Car	70052	98.14	569090.6	8.14	159692.66	2.28	314210.59	4.49			Bus	0	0	0	0	0	0	0	0			Rail	1326	1.86	11788.6	8.89	831.45	0.63	11483.81	8.66			Park and Ride	0	0	0	0	0	0	0	0			Total	71378	100	582497.12	8.16	160686.72	2.25	325993.69	4.57			Truck	24	N/A	617.8	25.74	162.61	6.78	299.38	12.47
Greenville Ave Northbound	2:05:00	Car	5344	100	14930.6	2.79	3764.86	0.7	6983.12	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5344	100	14952.1	2.8	3772.11	0.71	6992.59	1.31			Truck	7	N/A	21.5	3.07	7.24	1.03	9.47	1.35
Greenville Ave Southbound	2:05:00	Car	2954	100	6506.5	2.2	1292.67	0.44	3277.4	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2954	100	6526.6	2.21	1298.39	0.44	3286.71	1.11			Truck	8	N/A	20.1	2.51	5.72	0.72	9.31	1.16
IH 635 Eastbound	2:05:00	Car	5250	100	44962.85	8.56	28731.95	5.47	18380.43	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5250	100	44962.85	8.56	28731.95	5.47	18380.43	3.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3116	100	10190.02	3.27	631.46	0.2	10910.97	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3116	100	10190.02	3.27	631.46	0.2	10910.97	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1422	100	4037.1	2.84	268.36	0.19	4301.92	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1422	100	4037.1	2.84	268.36	0.19	4301.92	3.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14405	100	27057.2	1.88	12342.96	0.86	9864.9	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14405	100	27102.5	1.88	12361.26	0.86	9882.46	0.69			Truck	10	N/A	45.3	4.53	18.29	1.83	17.55	1.76
US 75 Frontage Rd Southbound	2:05:00	Car	11458	100	16602.69	1.45	4160.61	0.36	8215.04	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11458	100	16621.09	1.45	4166.39	0.36	8223.48	0.72			Truck	14	N/A	18.4	1.31	5.78	0.41	8.44	0.6
US 75 HOV Northbound	2:05:00	Car	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9277	100	67104.63	7.23	20598.54	2.22	51415.74	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9277	100	67128.53	7.24	20602.88	2.22	51437.18	5.54			Truck	4	N/A	23.9	5.97	4.34	1.08	21.44	5.36
US 75 Southbound	2:05:00	Car	6854	100	43664.11	6.37	5442.81	0.79	42796.15	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6854	100	43682.9	6.37	5444.62	0.79	42815.18	6.25			Truck	2	N/A	18.8	9.4	1.81	0.91	19.03	9.52
Entire System	2:10:00	Car	73432	98.13	595077.25	8.12	173164.42	2.36	322476.81	4.39			Bus	0	0	0	0	0	0	0	0			Rail	1402	1.87	12062.3	8.6	828.45	0.59	11782.02	8.4			Park and Ride	0	0	0	0	0	0	0	0			Total	74834	100	608804.5	8.14	174179.89	2.33	334577.25	4.47			Truck	20	N/A	664.9	33.25	187.01	9.35	318.2	15.91
Greenville Ave Northbound	2:10:00	Car	5499	100	15309.7	2.78	4064.57	0.74	7049.39	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5499	100	15336	2.79	4074.56	0.74	7059.57	1.28			Truck	6	N/A	26.3	4.38	9.99	1.67	10.18	1.7
Greenville Ave Southbound	2:10:00	Car	3015	100	6493.9	2.15	1317.49	0.44	3271.14	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3015	100	6510	2.16	1321.4	0.44	3279.07	1.09			Truck	7	N/A	16.1	2.3	3.91	0.56	7.93	1.13
IH 635 Eastbound	2:10:00	Car	5244	100	46595.31	8.89	30140.32	5.75	18620.5	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5244	100	46595.31	8.89	30140.32	5.75	18620.5	3.55			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:10:00	Car	3148	100	10458.31	3.32	648.75	0.21	11194.27	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3148	100	10458.31	3.32	648.75	0.21	11194.27	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:10:00	Car	1060	100	3237.11	3.05	184.47	0.17	3515.59	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1060	100	3237.11	3.05	184.47	0.17	3515.59	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:10:00	Car	1429	100	3916	2.74	262.06	0.18	4172.49	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1429	100	3916	2.74	262.06	0.18	4172.49	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:10:00	Car	15074	100	28169.11	1.87	12511.16	0.83	10500.6	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15074	100	28225.8	1.87	12538.36	0.83	10519.96	0.7			Truck	11	N/A	56.7	5.15	27.2	2.47	19.37	1.76
US 75 Frontage Rd Southbound	2:10:00	Car	11904	100	17079.8	1.43	4206.83	0.35	8462.84	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11904	100	17102	1.44	4213.91	0.35	8472.8	0.71			Truck	12	N/A	22.2	1.85	7.08	0.59	9.96	0.83
US 75 HOV Northbound	2:10:00	Car	208	100	1497.4	7.2	38.94	0.19	1525.79	7.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1497.4	7.2	38.94	0.19	1525.79	7.34			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:10:00	Car	60	100	357.2	5.95	12.87	0.21	363.63	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	60	100	357.2	5.95	12.87	0.21	363.63	6.06			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:10:00	Car	9681	100	70635.36	7.3	24150.12	2.49	51330.34	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9681	100	70660.55	7.3	24156.1	2.5	51351.38	5.3			Truck	5	N/A	25.2	5.04	5.98	1.2	21.04	4.21
US 75 Southbound	2:10:00	Car	7364	100	45865.62	6.23	6106.59	0.83	44522.15	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7364	100	45896.63	6.23	6109.75	0.83	44553.31	6.05			Truck	3	N/A	31	10.33	3.16	1.05	31.16	10.39
Entire System	2:15:00	Car	76753	98.17	631206.1	8.24	194094.67	2.53	332825.28	4.34			Bus	0	0	0	0	0	0	0	0			Rail	1428	1.83	12449.2	8.72	867.65	0.61	12146.97	8.51			Park and Ride	0	0	0	0	0	0	0	0			Total	78181	100	645326.44	8.25	195169.45	2.5	345287.5	4.42			Truck	26	N/A	671	25.81	207.12	7.97	315.3	12.13
Greenville Ave Northbound	2:15:00	Car	5573	100	15550.59	2.79	4383.31	0.79	7012.96	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5573	100	15591.6	2.8	4399.28	0.79	7028.94	1.26			Truck	7	N/A	41	5.86	15.97	2.28	15.99	2.28
Greenville Ave Southbound	2:15:00	Car	3105	100	6640.9	2.14	1398.94	0.45	3325.74	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3105	100	6656.29	2.14	1402.58	0.45	3333.31	1.07			Truck	7	N/A	15.4	2.2	3.63	0.52	7.57	1.08
IH 635 Eastbound	2:15:00	Car	5202	100	47977.82	9.22	31332.52	6.02	18844.09	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5202	100	47977.82	9.22	31332.52	6.02	18844.09	3.62			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:15:00	Car	3200	100	10622.01	3.32	659.36	0.21	11380.95	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3200	100	10622.01	3.32	659.36	0.21	11380.95	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:15:00	Car	1100	100	3478.81	3.16	198.92	0.18	3773.54	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1100	100	3478.81	3.16	198.92	0.18	3773.54	3.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:15:00	Car	1466	100	4041.4	2.76	267.61	0.18	4300.27	2.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1466	100	4041.4	2.76	267.61	0.18	4300.27	2.93			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:15:00	Car	15871	100	30708.01	1.93	14224.26	0.9	11074.62	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15871	100	30771.21	1.94	14260.14	0.9	11092.55	0.7			Truck	9	N/A	63.2	7.02	35.88	3.99	17.92	1.99
US 75 Frontage Rd Southbound	2:15:00	Car	12547	100	17870.58	1.42	4417.2	0.35	8818.83	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12547	100	17898.48	1.43	4424.57	0.35	8832.65	0.7			Truck	12	N/A	27.9	2.32	7.37	0.61	13.82	1.15
US 75 HOV Northbound	2:15:00	Car	214	100	1533	7.16	40.14	0.19	1557.81	7.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	214	100	1533	7.16	40.14	0.19	1557.81	7.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:15:00	Car	54	100	332	6.15	12.58	0.23	335.88	6.22			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	54	100	332	6.15	12.58	0.23	335.88	6.22			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:15:00	Car	10026	100	76244.11	7.61	29561.7	2.95	51493.25	5.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10026	100	76283.11	7.61	29569.84	2.95	51516.07	5.14			Truck	4	N/A	29	7.25	8.14	2.03	22.82	5.71
US 75 Southbound	2:15:00	Car	7791	100	49025.03	6.29	7037.54	0.9	46981.3	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7791	100	49065.13	6.3	7042.04	0.9	47021.19	6.04			Truck	4	N/A	40.1	10.02	4.51	1.13	39.89	9.97
Entire System	2:20:00	Car	79666	98.15	674787.3	8.51	224813.81	2.82	342619.19	4.3			Bus	0	0	0	0	0	0	0	0			Rail	1505	1.85	13126.4	8.72	854.63	0.57	12875.5	8.56			Park and Ride	0	0	0	0	0	0	0	0			Total	81171	100	691567.19	8.52	225875.77	2.78	355796.41	4.38			Truck	18	N/A	653.3	36.29	207.32	11.52	301.72	16.76
Greenville Ave Northbound	2:20:00	Car	5647	100	16043.3	2.84	4661.86	0.83	7124.78	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5647	100	16081.7	2.85	4676.77	0.83	7139.76	1.26			Truck	7	N/A	38.4	5.49	14.91	2.13	14.97	2.14
Greenville Ave Southbound	2:20:00	Car	3241	100	6918.8	2.13	1471.23	0.45	3459.29	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3241	100	6936.1	2.14	1475.91	0.46	3467.14	1.07			Truck	7	N/A	17.3	2.47	4.68	0.67	7.84	1.12
IH 635 Eastbound	2:20:00	Car	5129	100	49330.96	9.62	33445.96	6.52	18024.67	3.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5129	100	49330.96	9.62	33445.96	6.52	18024.67	3.51			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:20:00	Car	3321	100	10947.61	3.3	678.2	0.2	11748.72	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3321	100	10947.61	3.3	678.2	0.2	11748.72	3.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:20:00	Car	1171	100	3670.81	3.13	216.11	0.18	3976.11	3.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1171	100	3670.81	3.13	216.11	0.18	3976.11	3.4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:20:00	Car	1548	100	4074.5	2.63	268.3	0.17	4346.79	2.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1548	100	4074.5	2.63	268.3	0.17	4346.79	2.81			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:20:00	Car	16686	100	34238.88	2.05	16982.79	1.02	11599.45	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16686	100	34304.48	2.06	17021.82	1.02	11616.81	0.7			Truck	9	N/A	65.6	7.29	39.02	4.34	17.36	1.93
US 75 Frontage Rd Southbound	2:20:00	Car	13101	100	19549.9	1.49	4980.59	0.38	9528.04	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13101	100	19574.7	1.49	4986.41	0.38	9540.79	0.73			Truck	9	N/A	24.8	2.76	5.81	0.65	12.75	1.42
US 75 HOV Northbound	2:20:00	Car	242	100	1645.6	6.8	42.11	0.17	1667.12	6.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	242	100	1645.6	6.8	42.11	0.17	1667.12	6.89			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:20:00	Car	64	100	370.4	5.79	13.85	0.22	374.54	5.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	64	100	370.4	5.79	13.85	0.22	374.54	5.85			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:20:00	Car	10361	100	84381.84	8.14	37618.5	3.63	51530.6	4.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10361	100	84404.23	8.15	37625.99	3.63	51546.89	4.98			Truck	4	N/A	22.4	5.6	7.49	1.87	16.29	4.07
US 75 Southbound	2:20:00	Car	8127	100	53004.2	6.52	8503.61	1.05	49736.66	6.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8127	100	53048.1	6.53	8508.82	1.05	49779.99	6.13			Truck	4	N/A	43.9	10.97	5.21	1.3	43.33	10.83
Entire System	2:25:00	Car	82840	98.16	726874.6	8.86	261676.14	3.16	355750.09	4.29			Bus	0	0	0	0	0	0	0	0			Rail	1551	1.84	14095.7	9.09	855.53	0.55	13879.4	8.95			Park and Ride	0	0	0	0	0	0	0	0			Total	84391	100	748616.88	8.87	262745.69	3.11	369915.75	4.38			Truck	14	N/A	646.8	46.2	214.01	15.29	285.99	20.43
Greenville Ave Northbound	2:25:00	Car	5958	100	17325.4	2.91	5321.5	0.89	7490.65	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5958	100	17358.6	2.91	5335.37	0.9	7502.82	1.26			Truck	6	N/A	33.2	5.53	13.87	2.31	12.17	2.03
Greenville Ave Southbound	2:25:00	Car	3432	100	7459	2.17	1648.54	0.48	3694.94	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3432	100	7471.2	2.18	1651.15	0.48	3701	1.08			Truck	5	N/A	12.2	2.44	2.61	0.52	6.06	1.21
IH 635 Eastbound	2:25:00	Car	5144	100	50403.94	9.8	35044.05	6.81	17427.65	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5144	100	50403.94	9.8	35044.05	6.81	17427.65	3.39			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:25:00	Car	3412	100	11552.61	3.39	710.46	0.21	12411.28	3.64			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3412	100	11552.61	3.39	710.46	0.21	12411.28	3.64			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:25:00	Car	1218	100	3865.91	3.17	229	0.19	4179.74	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1218	100	3865.91	3.17	229	0.19	4179.74	3.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:25:00	Car	1600	100	4297	2.69	281.98	0.18	4576.67	2.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1600	100	4297	2.69	281.98	0.18	4576.67	2.86			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:25:00	Car	17621	100	38181.89	2.17	19768.99	1.12	12340.93	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17621	100	38250.8	2.17	19812.67	1.12	12357.37	0.7			Truck	8	N/A	68.9	8.61	43.68	5.46	16.44	2.05
US 75 Frontage Rd Southbound	2:25:00	Car	14093	100	21981.29	1.56	6203.45	0.44	10304.86	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14093	100	22010.29	1.56	6210.39	0.44	10319.77	0.73			Truck	9	N/A	29	3.22	6.94	0.77	14.91	1.66
US 75 HOV Northbound	2:25:00	Car	268	100	1779.4	6.64	45.34	0.17	1807.6	6.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	268	100	1779.4	6.64	45.34	0.17	1807.6	6.74			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:25:00	Car	86	100	450.6	5.24	17.26	0.2	455.93	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	86	100	450.6	5.24	17.26	0.2	455.93	5.3			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:25:00	Car	10606	100	93209.8	8.88	47533.5	4.48	51543.41	4.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10606	100	94223.2	8.88	47538.89	4.48	51552.12	4.86			Truck	3	N/A	13.4	4.47	5.4	1.8	8.72	2.91
US 75 Southbound	2:25:00	Car	8687	100	57829	6.66	10276.87	1.18	53119.51	6.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8687	100	57867.91	6.66	10281.61	1.18	53157.73	6.12			Truck	4	N/A	38.9	9.72	4.74	1.18	38.22	9.55
Entire System	2:30:00	Car	86212	98.13	790782.9	9.25	303208.09	3.52	370766.25	4.3			Bus	0	0	0	0	0	0	0	0			Rail	1640	1.87	15071.79	9.19	885.49	0.54	14869.69	9.07			Park and Ride	0	0	0	0	0	0	0	0			Total	87852	100	813542.75	9.26	304333.78	3.46	385928.97	4.39			Truck	19	N/A	688.3	36.23	240.18	12.64	293.29	15.44
Greenville Ave Northbound	2:30:00	Car	6181	100	19665.84	3.18	6885.76	1.11	7975.04	1.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6181	100	19700.94	3.19	6900.02	1.12	7988.12	1.29			Truck	8	N/A	35.1	4.39	14.26	1.78	13.08	1.63
Greenville Ave Southbound	2:30:00	Car	3567	100	7863.1	2.2	1862.86	0.52	3809.03	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3567	100	7874.5	2.21	1865.8	0.52	3814.43	1.07			Truck	5	N/A	11.4	2.28	2.94	0.59	5.4	1.08
IH 635 Eastbound	2:30:00	Car	5180	100	50629.08	9.77	35650.52	6.88	16970.38	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5180	100	50629.08	9.77	35650.52	6.88	16970.38	3.28			Truck	0	N/A	0	0	0	0	0	0
