			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 Northbound	3:15:00	Car	12721	100	158381.27	12.45	111705.43	8.78	51273.19	4.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12721	100	158415.47	12.45	111725.91	8.78	51288.08	4.03			Truck	3	N/A	34.2	11.4	20.47	6.82	14.89	4.96
US 75 Southbound	3:15:00	Car	10211	100	81470.98	7.98	26503.29	2.6	61013.36	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10211	100	81521.48	7.98	26516.82	2.6	61054.27	5.98			Truck	8	N/A	50.5	6.31	13.52	1.69	40.9	5.11
Entire System	3:20:00	Car	106979	98.22	1095078.8	10.27	501277.47	4.69	437545.59	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1939	1.78	16807.79	8.67	994.07	0.51	16564.73	8.54			Park and Ride	0	0	0	0	0	0	0	0			Total	108918	100	1116648.12	10.25	502548.94	4.61	454430.56	4.17			Truck	30	N/A	761.4	25.38	277.43	9.25	320.24	10.67
Greenville Ave Northbound	3:20:00	Car	7819	100	35551.52	4.55	18724.86	2.39	10464.9	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7819	100	35559.73	4.55	18728.05	2.4	10467.86	1.34			Truck	3	N/A	8.2	2.73	3.2	1.07	2.96	0.99
Greenville Ave Southbound	3:20:00	Car	4006	100	10386.2	2.59	2901.45	0.72	4748.61	1.19			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4006	100	10394.5	2.59	2904.85	0.73	4751.57	1.19			Truck	5	N/A	8.3	1.66	3.4	0.68	2.96	0.59
IH 635 Eastbound	3:20:00	Car	4969	100	28104.69	5.66	11673.63	2.35	18714.79	3.77			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4969	100	28111.49	5.66	11675.31	2.35	18720.59	3.77			Truck	1	N/A	6.8	6.8	1.68	1.68	5.8	5.8
IH 635 Westbound	3:20:00	Car	3825	100	14282.1	3.73	857.69	0.22	15358.04	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3825	100	14282.1	3.73	857.69	0.22	15358.04	4.02			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1822	100	5384.31	2.96	352.9	0.19	5787.29	3.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1822	100	5384.31	2.96	352.9	0.19	5787.29	3.18			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1871	100	4721.51	2.52	321.46	0.17	5023.89	2.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1871	100	4721.51	2.52	321.46	0.17	5023.89	2.69			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	20060	100	59399.81	2.96	32310.38	1.61	18178.28	0.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20060	100	59418.91	2.96	32318.07	1.61	18185.95	0.91			Truck	10	N/A	19.1	1.91	7.68	0.77	7.67	0.77
US 75 Frontage Rd Southbound	3:20:00	Car	16500	100	30950.77	1.88	12766.88	0.77	11882.07	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16500	100	30991.47	1.88	12781.78	0.77	11899.71	0.72			Truck	16	N/A	40.7	2.54	14.91	0.93	17.63	1.1
US 75 HOV Northbound	3:20:00	Car	488	100	2926.6	6	77.69	0.16	2974.08	6.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	488	100	2926.6	6	77.69	0.16	2974.08	6.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	120	100	881	7.34	28.93	0.24	895.82	7.47			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	120	100	881	7.34	28.93	0.24	895.82	7.47			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12773	100	160136.69	12.54	113387.93	8.88	51324.12	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12773	100	160173.19	12.54	113407.15	8.88	51342.96	4.02			Truck	4	N/A	36.5	9.13	19.22	4.8	18.83	4.71
US 75 Southbound	3:20:00	Car	10174	100	81831.3	8.04	27046.61	2.66	60715.1	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10174	100	81878.4	8.05	27058.99	2.66	60753.5	5.97			Truck	6	N/A	47.1	7.85	12.38	2.06	38.4	6.4
Entire System	3:25:00	Car	108626	98.26	1120272	10.4	521247.25	4.8	443577.84	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1919	1.74	16595.09	8.65	958.63	0.5	16382	8.54			Park and Ride	0	0	0	0	0	0	0	0			Total	110545	100	1146612.62	10.37	522467.16	4.73	460280.12	4.16			Truck	30	N/A	745.6	24.85	261.28	8.71	320.4	10.68
Greenville Ave Northbound	3:25:00	Car	7990	100	38145.73	4.77	20860.5	2.61	10758.54	1.35			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7990	100	38154.13	4.78	20863.7	2.61	10761.66	1.35			Truck	4	N/A	8.4	2.1	3.2	0.8	3.12	0.78
Greenville Ave Southbound	3:25:00	Car	4124	100	10784.4	2.62	2918.4	0.71	5008.23	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4124	100	10799.1	2.62	2922.96	0.71	5014.73	1.22			Truck	5	N/A	14.7	2.94	4.56	0.91	6.5	1.3
IH 635 Eastbound	3:25:00	Car	4716	100	27719.6	5.88	11322.77	2.4	18666.92	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4716	100	27726.4	5.88	11324.45	2.4	18672.71	3.96			Truck	1	N/A	6.8	6.8	1.68	1.68	5.8	5.8
IH 635 Westbound	3:25:00	Car	3714	100	13872.9	3.74	830.06	0.22	14911.29	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3714	100	13872.9	3.74	830.06	0.22	14911.3	4.01			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1808	100	5699.8	3.15	371.64	0.21	6123.03	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1808	100	5699.8	3.15	371.64	0.21	6123.03	3.39			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1866	100	4506.11	2.41	302.08	0.16	4793.86	2.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1866	100	4506.11	2.41	302.08	0.16	4793.86	2.57			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20401	100	62202.09	3.05	34976.85	1.71	18237.8	0.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20401	100	62220.09	3.05	34983.9	1.71	18245.18	0.89			Truck	9	N/A	18	2	7.05	0.78	7.37	0.82
US 75 Frontage Rd Southbound	3:25:00	Car	16754	100	33040.71	1.97	14815.88	0.88	11893.77	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16754	100	33083.7	1.97	14831.73	0.89	11912.53	0.71			Truck	14	N/A	43	3.07	15.85	1.13	18.76	1.34
US 75 HOV Northbound	3:25:00	Car	486	100	3009	6.19	78.55	0.16	3053.85	6.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	486	100	3009	6.19	78.55	0.16	3053.85	6.28			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	134	100	878.6	6.56	28.93	0.22	885.13	6.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	134	100	878.6	6.56	28.93	0.22	885.13	6.61			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12947	100	160638.19	12.41	113906.18	8.8	51272.66	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12947	100	160666.69	12.41	113920.68	8.8	51287.93	3.96			Truck	3	N/A	28.5	9.5	14.5	4.83	15.26	5.09
US 75 Southbound	3:25:00	Car	10040	100	82179.77	8.19	27427.7	2.73	60542.29	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10040	100	82227.77	8.19	27439.04	2.73	60582.98	6.03			Truck	5	N/A	48	9.6	11.33	2.27	40.69	8.14
Entire System	3:30:00	Car	110140	98.3	1153614.4	10.56	542860.81	4.93	451285.12	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1905	1.7	16494.59	8.66	911.13	0.48	16325.67	8.57			Park and Ride	0	0	0	0	0	0	0	0			Total	112045	100	1180821.88	10.54	544032	4.86	467912.62	4.18			Truck	27	N/A	712.8	26.4	260.09	9.63	301.82	11.18
Greenville Ave Northbound	3:30:00	Car	8273	100	39232.91	4.74	21875.52	2.64	10807.34	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8273	100	39239.2	4.74	21878.82	2.64	10808.95	1.31			Truck	4	N/A	6.3	1.57	3.3	0.83	1.61	0.4
Greenville Ave Southbound	3:30:00	Car	4077	100	11197.7	2.75	3132.07	0.77	5129.42	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4077	100	11216.7	2.75	3138.58	0.77	5137.35	1.26			Truck	6	N/A	19	3.17	6.51	1.08	7.93	1.32
IH 635 Eastbound	3:30:00	Car	4525	100	27679.82	6.12	11387.44	2.52	18570.12	4.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4525	100	27686.62	6.12	11389.12	2.52	18575.92	4.11			Truck	1	N/A	6.8	6.8	1.68	1.68	5.8	5.8
IH 635 Westbound	3:30:00	Car	3622	100	13541.11	3.74	815.03	0.23	14556.62	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3622	100	13541.11	3.74	815.03	0.23	14556.62	4.02			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1875	100	6084.6	3.25	390.24	0.21	6536.97	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1875	100	6084.6	3.25	390.24	0.21	6536.97	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1928	100	4665.21	2.42	311.57	0.16	4962.39	2.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1928	100	4665.21	2.42	311.57	0.16	4962.39	2.57			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	21176	100	67509.72	3.19	39511.58	1.87	18713.09	0.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21176	100	67527.12	3.19	39519.36	1.87	18719.59	0.88			Truck	10	N/A	17.4	1.74	7.78	0.78	6.5	0.65
US 75 Frontage Rd Southbound	3:30:00	Car	16970	100	34620.85	2.04	16091.82	0.95	12100.57	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16970	100	34674.45	2.04	16113.64	0.95	12122.2	0.71			Truck	17	N/A	53.6	3.15	21.82	1.28	21.63	1.27
US 75 HOV Northbound	3:30:00	Car	492	100	3018	6.13	77.66	0.16	3063.21	6.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	492	100	3018	6.13	77.66	0.16	3063.21	6.23			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	983	7.02	31.35	0.22	990.34	7.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	983	7.02	31.35	0.22	990.34	7.07			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13133	100	158594.84	12.08	111916.61	8.52	51315.66	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13133	100	158618.14	12.08	111927.97	8.52	51328.68	3.91			Truck	3	N/A	23.3	7.77	11.36	3.79	13.03	4.34
US 75 Southbound	3:30:00	Car	9948	100	82604.22	8.3	27956.64	2.81	60275.11	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9948	100	82654.31	8.31	27968.46	2.81	60317.36	6.06			Truck	5	N/A	50.1	10.02	11.81	2.36	42.25	8.45
Entire System	3:35:00	Car	111845	98.34	1183446.1	10.68	563089.62	5.03	457777.56	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1887	1.66	16038.59	8.5	880.85	0.47	15881.48	8.42			Park and Ride	0	0	0	0	0	0	0	0			Total	113732	100	1211165.12	10.65	564233.19	4.96	473936.19	4.17			Truck	28	N/A	680.1	24.29	262.67	9.38	276.88	9.89
Greenville Ave Northbound	3:35:00	Car	8479	100	38722.7	4.57	21903.53	2.58	10475.5	1.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8479	100	38726.3	4.57	21904.38	2.58	10477.2	1.24			Truck	3	N/A	3.6	1.2	0.85	0.28	1.7	0.57
Greenville Ave Southbound	3:35:00	Car	4151	100	11585.5	2.79	3245.62	0.78	5291.27	1.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4151	100	11604.3	2.8	3251.63	0.78	5299.47	1.28			Truck	7	N/A	18.8	2.69	6.01	0.86	8.2	1.17
IH 635 Eastbound	3:35:00	Car	4560	100	26795.44	5.88	10957	2.4	18059.48	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4560	100	26798.44	5.88	10958.64	2.4	18060.97	3.96			Truck	1	N/A	3	3	1.64	1.64	1.49	1.49
IH 635 Westbound	3:35:00	Car	3609	100	13266.11	3.68	798.23	0.22	14268	3.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3609	100	13266.11	3.68	798.23	0.22	14268	3.95			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	1931	100	6270.2	3.25	399.45	0.21	6743.37	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1931	100	6270.2	3.25	399.45	0.21	6743.37	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1911	100	4548.71	2.38	304.63	0.16	4842.17	2.53			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1911	100	4548.71	2.38	304.63	0.16	4842.17	2.53			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21768	100	74205.91	3.41	45810.08	2.1	18983.04	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21768	100	74225.8	3.41	45819.89	2.1	18989.85	0.87			Truck	10	N/A	19.9	1.99	9.81	0.98	6.81	0.68
US 75 Frontage Rd Southbound	3:35:00	Car	17270	100	34260.59	1.98	15717.52	0.91	12113.84	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17270	100	34308.29	1.99	15738.76	0.91	12131.72	0.7			Truck	17	N/A	47.7	2.81	21.25	1.25	17.89	1.05
US 75 HOV Northbound	3:35:00	Car	520	100	3116.8	5.99	75.88	0.15	3175.53	6.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	520	100	3116.8	5.99	75.88	0.15	3175.53	6.11			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1084.2	7.23	34.87	0.23	1105.67	7.37			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1084.2	7.23	34.87	0.23	1105.67	7.37			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13327	100	155368.58	11.66	108007.62	8.1	52092.44	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13327	100	155386.08	11.66	108016.05	8.11	52102.35	3.91			Truck	2	N/A	17.5	8.75	8.44	4.22	9.91	4.96
US 75 Southbound	3:35:00	Car	9948	100	83359.97	8.38	28709.01	2.89	60111.02	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9948	100	83411.09	8.38	28722.43	2.89	60152.53	6.05			Truck	4	N/A	51.1	12.77	13.42	3.35	41.51	10.38
Entire System	3:40:00	Car	113181	98.35	1198007.4	10.74	576907.5	5.1	461264.41	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1899	1.65	15468.3	8.15	855.55	0.45	15311.67	8.06			Park and Ride	0	0	0	0	0	0	0	0			Total	115080	100	1231101.88	10.7	578012.56	5.02	476824.72	4.14			Truck	30	N/A	626.4	20.88	249.48	8.32	248.75	8.29
Greenville Ave Northbound	3:40:00	Car	8784	100	37463.09	4.26	21064.56	2.4	10236.6	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8784	100	37466.48	4.27	21065.2	2.4	10238.37	1.17			Truck	2	N/A	3.4	1.7	0.64	0.32	1.77	0.89
Greenville Ave Southbound	3:40:00	Car	4137	100	12048.6	2.91	3364.83	0.81	5499.29	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4137	100	12068.8	2.92	3369.58	0.81	5509.3	1.33			Truck	7	N/A	20.2	2.89	4.76	0.68	10.01	1.43
IH 635 Eastbound	3:40:00	Car	4558	100	25370.71	5.57	9947.76	2.18	17595.64	3.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4558	100	25370.71	5.57	9947.76	2.18	17595.64	3.86			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:40:00	Car	3599	100	13076.71	3.63	790.48	0.22	14062.72	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3599	100	13076.71	3.63	790.48	0.22	14062.72	3.91			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	1971	100	6296.1	3.19	399.55	0.2	6778.87	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1971	100	6296.1	3.19	399.55	0.2	6778.87	3.44			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1897	100	4472.9	2.36	294.51	0.16	4767.9	2.51			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1897	100	4472.9	2.36	294.51	0.16	4767.9	2.51			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	21965	100	78238.1	3.56	49791.74	2.27	19015.99	0.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21965	100	78262.3	3.56	49807.99	2.27	19021.33	0.87			Truck	8	N/A	24.2	3.03	16.24	2.03	5.34	0.67
US 75 Frontage Rd Southbound	3:40:00	Car	17462	100	34180.98	1.96	15306.93	0.88	12312.38	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17462	100	34222.48	1.96	15325.75	0.88	12327.76	0.71			Truck	14	N/A	41.5	2.96	18.82	1.34	15.38	1.1
US 75 HOV Northbound	3:40:00	Car	510	100	3217.6	6.31	77.26	0.15	3274.45	6.42			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	510	100	3217.6	6.31	77.26	0.15	3274.45	6.42			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:40:00	Car	150	100	1078.6	7.19	35.14	0.23	1101.42	7.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1078.6	7.19	35.14	0.23	1101.42	7.34			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:40:00	Car	13359	100	149114.84	11.16	102582.21	7.68	51417.77	3.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13359	100	149127.34	11.16	102587.29	7.68	51425.9	3.85			Truck	2	N/A	12.5	6.25	5.08	2.54	8.13	4.07
US 75 Southbound	3:40:00	Car	9932	100	84860.44	8.54	30093.66	3.03	60077.25	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9932	100	84908.24	8.55	30109.29	3.03	60112.52	6.05			Truck	4	N/A	47.8	11.95	15.64	3.91	35.27	8.82
Entire System	3:45:00	Car	114145	98.36	1210823.6	10.78	591085.12	5.18	461132.12	4.04			Bus	0	0	0	0	0	0	0	0			Rail	1909	1.64	14982.69	7.85	878.85	0.46	14773.91	7.74			Park and Ride	0	0	0	0	0	0	0	0			Total	116054	100	1246392.38	10.74	592202.38	5.1	476134.16	4.1			Truck	26	N/A	585.4	22.52	238.37	9.17	227.99	8.77
Greenville Ave Northbound	3:45:00	Car	9141	100	36825.77	4.03	20405.48	2.23	10248.2	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9141	100	36830.67	4.03	20406.82	2.23	10250.51	1.12			Truck	3	N/A	4.9	1.63	1.33	0.44	2.31	0.77
Greenville Ave Southbound	3:45:00	Car	4236	100	12319.5	2.91	3409.68	0.8	5635.71	1.33			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4236	100	12347.8	2.91	3416.27	0.81	5649.72	1.33			Truck	7	N/A	28.3	4.04	6.59	0.94	14.01	2
IH 635 Eastbound	3:45:00	Car	4520	100	23975.12	5.3	8976.74	1.99	17090.15	3.78			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4520	100	23975.12	5.3	8976.74	1.99	17090.15	3.78			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:45:00	Car	3588	100	12829.2	3.58	773.93	0.22	13799.86	3.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3588	100	12829.2	3.58	773.93	0.22	13799.86	3.85			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:45:00	Car	1982	100	6254.2	3.16	404.39	0.2	6716.46	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1982	100	6254.2	3.16	404.39	0.2	6716.46	3.39			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:45:00	Car	1878	100	4609.21	2.45	303.77	0.16	4904.02	2.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1878	100	4609.21	2.45	303.77	0.16	4904.02	2.61			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:45:00	Car	21894	100	79419.68	3.63	51628.11	2.36	18606.81	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21894	100	79447.58	3.63	51647.65	2.36	18612.44	0.85			Truck	8	N/A	27.9	3.49	19.54	2.44	5.64	0.7
US 75 Frontage Rd Southbound	3:45:00	Car	17810	100	34588.08	1.94	15501.57	0.87	12441.19	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17810	100	34627.29	1.94	15519.46	0.87	12455.63	0.7			Truck	14	N/A	39.2	2.8	17.88	1.28	14.43	1.03
US 75 HOV Northbound	3:45:00	Car	540	100	3275.2	6.07	77.82	0.14	3327.28	6.16			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	540	100	3275.2	6.07	77.82	0.14	3327.28	6.16			Truck	0	N/A	0	0	0	0	0	0
