Time	FuelConsumptionCar	FuelConsumptionBus	FuelConsumptionTruck	CarbonDioxideCar	CarbonDioxideBus	CarbonDioxideTruck	NitrogenOxidesCar	NitrogenOxidesBus	NitrogenOxidesTruck
0:30:00	1.18E+09	0	1585080.5	8.99E+07	0	121185.39	71159.81	0	93.95516
0:35:00	1.36E+09	0	1779169.5	1.04E+08	0	136024.23	82008.97	0	105.62242
0:40:00	1.45E+09	0	1858021.519	1.11E+08	0	142052.7891	87745.94953	0	110.2228602
0:45:00	1.48E+09	0	1920292.45	1.13E+08	0	146813.5986	89453.1171	0	114.3882647
0:50:00	1.48E+09	0	1966454.828	1.13E+08	0	150342.8728	89431.4081	0	117.3501009
0:55:00	1.51E+09	0	2000294.275	1.15E+08	0	152930.0142	91021.17092	0	119.5445853
1:00:00	1.49E+09	0	2115265.2	1.14E+08	0	161720.0493	90430.3306	0	125.607427
1:05:00	1.49E+09	0	2294499.074	1.14E+08	0	175423.0825	90424.9905	0	135.5635376
1:10:00	1.50E+09	0	2438344.735	1.14E+08	0	186420.6425	90707.76327	0	144.3423196
1:15:00	1.51E+09	0	2472975.114	1.15E+08	0	189068.2744	91460.27641	0	146.7595707
1:20:00	1.53E+09	0	2523181.145	1.17E+08	0	192906.655	92734.52164	0	149.9433214
1:25:00	1.54E+09	0	2563924.783	1.18E+08	0	196021.6535	93568.76035	0	152.1514671
1:30:00	1.57E+09	0	2500455.988	1.20E+08	0	191169.1109	94723.22971	0	148.2946146
1:35:00	1.60E+09	0	2339972.762	1.22E+08	0	178899.6546	96385.88745	0	138.8363611
1:40:00	1.61E+09	0	2246867.054	1.23E+08	0	171781.3562	97018.38621	0	132.2496052
1:45:00	1.63E+09	0	2220178.513	1.24E+08	0	169740.9909	97716.19137	0	128.9299299
1:50:00	1.64E+09	0	2111293.699	1.25E+08	0	161416.3455	98046.82437	0	122.0680688
1:55:00	1.64E+09	0	1949202.98	1.25E+08	0	149023.896	97899.00388	0	112.7268384
2:00:00	1.64E+09	0	1806336.242	1.26E+08	0	138101.272	98177.69012	0	104.7416013
2:05:00	1.66E+09	0	1853032.816	1.27E+08	0	141467.2271	98781.33574	0	107.3218646
2:10:00	1.73E+09	0	1992466.135	1.32E+08	0	152443.5979	102669.7554	0	115.569134
2:15:00	1.81E+09	0	2001091.365	1.38E+08	0	156873.1066	106234.2848	0	119.1102061
2:20:00	1.91E+09	0	1923153.611	1.46E+08	0	146191.7224	112507.765	0	110.4951681
2:25:00	2.01E+09	0	1848179.032	1.54E+08	0	140782.603	117138.5228	0	105.4725337
2:30:00	2.14E+09	0	1939830.046	1.64E+08	0	145256.5621	124028.616	0	108.955306
2:35:00	2.22E+09	0	1968242.075	1.70E+08	0	143951.6213	128062.7285	0	107.789967
2:40:00	2.28E+09	0	1972309.816	1.74E+08	0	144287.4897	130574.7861	0	107.0681321
2:45:00	2.35E+09	0	2045068	1.80E+08	0	156078.3851	134151.4329	0	116.0049855
2:50:00	2.40E+09	0	2110455.54	1.84E+08	0	163454.3741	137630.8015	0	120.3905588
2:55:00	2.45E+09	0	2247165.985	1.88E+08	0	171356.6058	140437.3365	0	125.4127123
3:00:00	2.50E+09	0	2298108.279	1.91E+08	0	188151.076	142573.5338	0	136.9471377
3:05:00	2.52E+09	0	2298992.113	1.93E+08	0	191174.3824	143523.4041	0	136.9116876
3:10:00	2.58E+09	0	2212948.011	1.98E+08	0	180785.654	146908.4652	0	129.6391119
3:15:00	2.64E+09	0	2106327.816	2.02E+08	0	167202.9384	147468.4897	0	123.6579574
3:20:00	2.71E+09	0	2151780.13	2.07E+08	0	165079.9639	151770.4959	0	119.2031409
3:25:00	2.81E+09	0	2152993.921	2.15E+08	0	165008.5368	157255.1984	0	119.6121731
3:30:00	2.86E+09	0	2024305.204	2.19E+08	0	153855.8863	159613.2744	0	111.5115604
3:35:00	2.95E+09	0	1892751.811	2.26E+08	0	144050.7909	164758.6367	0	104.2755102
3:40:00	2.96E+09	0	1697468.68	2.27E+08	0	129582.6531	164987.5909	0	93.17281642
3:45:00	3.00E+09	0	1603538.92	2.30E+08	0	123369.0588	166851.7454	0	88.53267996
3:50:00	3.00E+09	0	1365785.04	2.30E+08	0	104972.2789	166664.281	0	74.52880508
3:55:00	3.00E+09	0	1268679.37	2.29E+08	0	97553.99993	166074.6935	0	68.59277013
4:00:00	3.01E+09	0	1312197.335	2.30E+08	0	100858.418	166473.214	0	70.57180437
4:05:00	3.00E+09	0	1385098.844	2.29E+08	0	106387.2435	165458.0492	0	74.32586077
4:10:00	2.97E+09	0	1488668.772	2.28E+08	0	114109.7746	163477.7018	0	80.26664628
4:15:00	2.90E+09	0	1463657.167	2.22E+08	0	112230.6213	159127.773	0	78.72360649
4:20:00	2.89E+09	0	1607663.32	2.21E+08	0	123097.391	158256.3551	0	86.87931474
4:25:00	2.84E+09	0	1653759.356	2.17E+08	0	126357.9722	155115.2172	0	89.1466371
4:30:00	2.82E+09	0	1528782.617	2.16E+08	0	116777.8785	153941.6711	0	82.56672001
4:35:00	2.75E+09	0	1398394.158	2.11E+08	0	106635.9885	150484.1637	0	75.96152645
4:40:00	2.75E+09	0	1335814.006	2.11E+08	0	101760.6629	150737.1959	0	72.67407903
4:45:00	2.71E+09	0	1271931.186	2.08E+08	0	96662.94044	148841.1405	0	69.61921807
4:50:00	2.70E+09	0	1188810.05	2.07E+08	0	90200.27868	148733.604	0	65.27336042
4:55:00	2.69E+09	0	1162165.341	2.06E+08	0	88461.38453	148903.8244	0	64.70573924
5:00:00	2.65E+09	0	1280814.966	2.03E+08	0	97277.9433	147456.0891	0	70.97856074
5:05:00	2.65E+09	0	1388749.482	2.03E+08	0	106175.1486	146158.2603	0	76.70727804
5:10:00	2.43E+09	0	1293969.67	1.86E+08	0	98928.88606	133995.0553	0	71.27058105
5:15:00	2.12E+09	0	1152981.498	1.62E+08	0	88149.79539	116979.2148	0	63.32091657
5:20:00	1.77E+09	0	956645.2983	1.35E+08	0	73139.16076	97718.2647	0	52.43795027
5:25:00	1.39E+09	0	715837.121	1.06E+08	0	54728.47017	76792.16535	0	39.10284825
5:30:00	9.76E+08	0	432984.2039	7.47E+07	0	33103.31463	53811.68629	0	23.71857457
5:35:00	6.34E+08	0	213791.1649	4.85E+07	0	16345.16844	35063.55608	0	11.93072488
5:40:00	3.95E+08	0	82431.20933	3.02E+07	0	6302.188028	22018.43553	0	4.71973345
5:45:00	2.31E+08	0	13243.90642	1.76E+07	0	1012.548569	13000.63329	0	0.739745872
5:50:00	1.29E+08	0	792.2385523	9.84E+06	0	60.5697486	7361.668684	0	0.045770069
5:55:00	6.49E+07	0	0	4.96E+06	0	0	3761.02174	0	0
6:00:00	2.86E+07	0	0	2.19E+06	0	0	1669.094769	0	0
