Time	FuelConsumptionCar	FuelConsumptionBus	FuelConsumptionTruck	CarbonDioxideCar	CarbonDioxideBus	CarbonDioxideTruck	NitrogenOxidesCar	NitrogenOxidesBus	NitrogenOxidesTruck	
05:05:00	1.8041865E9	0.0	1295068.5	1.37999072E8	0.0	99012.92	106985.32	0.0	77.47206	
05:10:00	1.61620045E9	0.0	1195660.2	1.23594784E8	0.0	91412.79	95970.9	0.0	71.504395	
05:15:00	1.36518938E9	0.0	1036162.9	1.04387136E8	0.0	79218.6	81135.13	0.0	61.335667	
05:20:00	1.08115814E9	0.0	846300.2	8.2656128E7	0.0	64702.875	64339.156	0.0	49.58697	
05:25:00	7.7929824E8	0.0	610912.25	5.9567676E7	0.0	46706.586	46489.61	0.0	35.60373	
05:30:00	4.69692672E8	0.0	310698.16	3.5883952E7	0.0	23754.064	28111.15	0.0	17.85927	
05:35:00	2.27514352E8	0.0	100614.65	1.7374662E7	0.0	7692.3804	13668.01	0.0	5.6966996	
05:40:00	9.80844E7	0.0	14425.305	7496005.0	0.0	1102.8721	5884.243	0.0	0.6883397	
05:45:00	3.9233192E7	0.0	4037.0657	2999456.2	0.0	308.64944	2352.2607	0.0	0.197656	
05:50:00	1.3145006E7	0.0	0.0	1005059.4	0.0	0.0	800.33435	0.0	0.0	
05:55:00	3020633.8	0.0	0.0	230946.67	0.0	0.0	180.34622	0.0	0.0	
06:00:00	555425.0	0.0	0.0	42464.27	0.0	0.0	33.987785	0.0	0.0	
